shopTitle,price,title,item_id,realSales,procity,Trade-in,Free Shipping Insurance,Free Shipping,Global Purchase,Charity Goods,CPU Model,Camera Pixel,Charging Power,Screen Size,Camera Number,Highest Pixel
曈曚数码,7999.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Plus,757208776626,400,浙江 金华,0,0,0,0,0,A16 仿生芯片,4800,20,,1,4800
Machome苹果家园上海,4711.0,2023新款Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span>正品5G手机国行原封全网通首发现货,739380193568,15,上海,0,0,1,0,1,A16 仿生芯片,4800,20,,1,4800
武汉芒果数码,5590.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Plus国行原封未激活<span class=H>iphone</span><span class=H>15</span>plus全新正品,740227467754,6,湖北 武汉,0,1,1,0,0,A16 仿生芯片,4800,20,,1,4800
至尊果粉专享店,6688.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Pro 手机国行5G双卡双待<span class=H>15</span>promax原装正品,771452877742,22,广东 广州,0,0,1,0,0,A17 Pro 芯片,4800,20,,1,4800
中国移动泛全联盟手机企业店,4849.0,【国行全国联保】Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span>全网通5G手机全新原装正品,766947102240,3000,浙江 杭州,1,0,1,0,0,A16 仿生芯片,4800,20,,1,4800
恩载数码,7999.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Plus,769960499905,10,浙江 金华,0,0,1,0,0,A16 仿生芯片,4800,20,,1,4800
耀壹数码通讯,7999.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Plus,763140610856,300,山东 济南,0,0,1,0,0,A16 仿生芯片,4800,20,,1,4800
领域数码通讯,4768.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> 2023新款苹果<span class=H>15</span>plus苹果<span class=H>iphone</span><span class=H>15</span>手机,739083130112,22,广东 深圳,1,0,1,0,0,A16 仿生芯片,4800,20,,1,4800
8掌柜数码,4446.0,新款Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span>官方正品苹果<span class=H>15</span>旗舰5G手机官网正品,739265837341,5,四川 成都,0,0,1,0,1,A16 仿生芯片,4800,20,,1,4800
中国移动手机数码店,6779.0,【全国联保】Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Pro 全网通5G手机新品国行,743590618445,3,浙江 杭州,1,1,1,0,0,A17 Pro 芯片,4800,27,,1,4800
7号数码店,4530.0,2023款Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> 国行正品苹果<span class=H>15</span>plus旗舰5G手机,745843089846,0,广东 深圳,0,0,1,0,0,A16 仿生芯片,4800,20,,1,4800
酷购手机企业店,5999.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span>,771938075515,2,北京,0,0,1,0,0,A16 仿生芯片,4800,20,,1,4800
顺兴数码通讯,4538.0,新款Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span>国行正品苹果<span class=H>15</span>全网通双卡5g十五手机,753519487144,12,广东 深圳,1,1,1,0,1,A16 仿生芯片,4800,20,,1,4800
九佳正品(Apple放心店,5549.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Plus 全网通5G手机 全新原封国行正品原装,739863437535,3,山东 济南,1,1,1,0,0,A16 仿生芯片,4800,20,,1,4800
中国移动手机数码店,7999.0,【顺丰包邮】Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Pro 全网通5G手机新品国行,749168139279,100,浙江 杭州,1,1,1,0,0,A17 Pro 芯片,4800,27,,1,4800
情义数码,3750.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Plus 6.7寸手机全新原装正品全网通国行5G,749697566165,3,江苏 南京,0,0,1,0,0,A16 仿生芯片,4800,18,,1,4800
陆杰数码,8999.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Plus,757474891535,700,浙江 金华,0,0,0,0,0,A16 仿生芯片,4800,20,,1,4800
广东移动官方旗舰店,6999.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> 官网正品手机5g双卡双待全新原装手机移动官方旗舰店苹果手机,741178290104,4,广东 广州,1,1,1,0,0,A16 仿生芯片,4800,0,6.1,1,4800
168数码,4598.0,郑州送货Apple/苹果 <span class=H>iPhone</span><span class=H>15</span>国行正品全新手机PlusProMax旗舰6.1,738931830136,25,河南 郑州,1,0,1,0,0,A16 仿生芯片,4800,20,,1,4800
巅峰数码,3361.0,现货 Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> 移动联通电信5G现货手机,762624042001,26,广东 深圳,1,1,1,0,1,A16 仿生芯片,4800,20,,1,4800
华佳数码,5118.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Plus国行双卡5G 苹果<span class=H>15</span>plus国行正品新款,770266378865,3,广东 深圳,1,1,1,0,0,A16 仿生芯片,4800,20,,1,4800
耀壹数码通讯,7999.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Plus,771709975264,100,山东 济南,0,0,1,0,0,A16 仿生芯片,4800,20,,1,4800
爱芳数码 65期金牌卖家,3398.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span>全面灵动岛设计搭载A16芯片4800万像素手机,738945661644,55,广东 深圳,1,0,1,0,0,A16 仿生芯片,4800,20,,1,4800
超盈数码,5478.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Plus全新国行正品手机2023年新款全网通5G,740138709302,24,广东 深圳,1,1,1,0,0,A16 仿生芯片,4800,20,,1,4800
果粉 Store,7706.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Pro Max国行<span class=H>15</span>plus十五<span class=H>15</span>promax苹果<span class=H>15</span>手机,751454555403,27,广东 深圳,1,1,1,1,1,A17 Pro 芯片,4800,30,,1,4800
炫和科技,4680.0,当天发2023新款Apple/苹果 iPhone 15国行5G原封正品手机苹果15,738719420129,36,陕西 西安,1,1,1,0,1,A16 仿生芯片,4800,20,,1,4800
壹品良机旗舰店,5719.0,下单立减苹果iPhone 15 Plus 手机旗舰店正品,739129591739,7,上海,1,1,1,0,0,A16 仿生芯片,4800,0,6.7,1,4800
乐自由数码专营店,4983.23,新品【顺丰包邮】Apple/苹果<span class=H>iPhone</span> <span class=H>15</span> 全网通5G手机原装国行正品高刷游戏拍照手机,738915666890,1,广东 深圳,1,1,1,0,0,A16 仿生芯片,4800,0,6.1,1,4800
小黄鸭数码,7899.0,现货速发Apple/苹果 <span class=H>iPhone</span><span class=H>15</span>ProMax正品苹果<span class=H>15</span>全网通<span class=H>15</span>plus手机,740204055159,1,广东 深圳,1,0,1,0,0,A17 Pro 芯片,4800,20,,1,4800
汇航手机数码店,5999.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span>  支持移动联通电信5G 双卡双待手机,760221686791,97,河南 郑州,1,1,1,0,0,A16 仿生芯片,4800,20,,1,4800
京天数码通讯店,6499.0,【爆款】Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> 全网通5G新款双卡双待手机,742857485294,1000,北京,0,1,1,0,0,A16 仿生芯片,4800,20,,1,4800
名品数码诚信的店铺,4668.0,新品Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> 国行正品旗舰手机苹果<span class=H>15</span> 全网通,740103665606,5,北京,1,1,1,0,0,A16 仿生芯片,4800,20,,1,4800
易惠购数码企业店,5999.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> 全新原封支持移动联通电信全网通5G手机,753372000242,400,浙江 杭州,0,1,1,0,0,A16 仿生芯片,4800,20,,1,4800
超越数码店,7470.0,【成都闪送小时达手机】Apple/苹果<span class=H>iPhone</span><span class=H>15</span>ProMax5G手机国行原封,739421998261,7,四川 成都,1,0,0,0,0,A17 Pro 芯片,4800,20,,1,4800
信圆手机数码,5999.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> 手机,773429118552,1000,北京,0,0,1,0,0,A16 仿生芯片,4800,20,,1,4800
iOS数码港,4799.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> 6.1英寸国行正品武汉市内60分钟送货上门,740094433141,15,湖北 武汉,0,1,1,0,0,A16 仿生芯片,4800,20,,1,4800
果粉 Store,5186.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Plus苹果<span class=H>15</span>国行<span class=H>15</span>pro苹果<span class=H>15</span>promax十五手机,751447323166,29,广东 深圳,1,1,1,1,1,A16 仿生芯片,4800,30,,1,4800
众逸数码,8569.0,【全国联保】Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Pro Max全网通5G手机原装国行,740461837932,700,江苏 南京,0,0,1,0,0,A17 Pro 芯片,4800,20,,1,4800
精典数码企业店,5999.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> 支持移动联通电信5G 双卡双待手机,760597048036,0,上海,0,0,1,0,0,A16 仿生芯片,4800,20,,1,4800
酷感数码通讯,4699.0,新款直降Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span>苹果<span class=H>15</span>国行旗舰正品<span class=H>iPhone</span><span class=H>15</span>手机,739325357774,13,重庆,1,1,1,0,1,A16 仿生芯片,4800,20,,1,4800
搞机学长,4398.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span>官方正品已激活国行新款<span class=H>iphone</span><span class=H>15</span>苹果<span class=H>15</span>手机,751823479148,15,广东 深圳,0,1,1,0,0,A16 仿生芯片,4800,20,,1,4800
五道口学院,9399.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Pro Max 苹果手机 5G手机 全新 国行,771500201476,500,北京,0,0,1,0,0,A17 Pro 芯片,4800,20,,1,4800
成都IT店,4699.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span>新品国行原封正品官方旗舰5G手机,739507994129,29,四川 成都,0,0,1,0,0,A16 仿生芯片,4800,30,,1,4800
合肥天地通讯商城实体店,5669.0,现货 Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Plus 国行5G手机原封原装正品6.7英寸,739908546167,3,安徽 合肥,1,0,1,0,0,A16 仿生芯片,4800,20,,1,4800
小黄鸭数码,6398.0,现货速发Apple/苹果 <span class=H>iPhone</span><span class=H>15</span>Pro正品苹果<span class=H>15</span>ProMax全网通<span class=H>15</span>Plus,740081034974,2,广东 深圳,1,0,1,0,0,A17 Pro 芯片,4800,20,,1,4800
Blue蓝蓝数码,4699.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span>国行5G双卡手机 <span class=H>iPhone</span><span class=H>15</span> 6.1寸国行原封,739330276121,17,四川 成都,0,1,1,0,1,A16 仿生芯片,4800,20,,1,4800
中国移动手机官方旗舰店,5999.0,【以旧换新低至5649元起】Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Plus 全网通2023新品5G手机全新原装正品国行,743223928595,3,广东 深圳,1,1,1,0,0,A16 仿生芯片,4800,0,6.7,1,4800
乐自由数码专营店,8960.23,新品【顺丰包邮】Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Pro Max全网通5G手机正品国行手机官方正品<span class=H>iphone</span>,738653576513,2,广东 深圳,1,1,1,0,0,A17 Pro 芯片,4800,0,6.7,1,4800
Machome苹果家园上海,5660.0,2023新款Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Plus 正品5G手机国行全网通现货,739381953483,14,上海,0,0,1,0,1,A16 仿生芯片,4800,20,,1,4800
蜀都通讯,4660.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> 国行全新原封未激活 5G全网通智能手机,739610289276,3,四川 成都,1,0,0,0,1,A16 仿生芯片,4800,20,,1,4800
果品 Store,7999.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Pro 全网通5G手机原装国行,769768047294,5,广东 深圳,0,1,1,0,0,A17 Pro 芯片,4800,20,,1,4800
爱球数码手机店,5999.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span>苹果<span class=H>15</span>plus <span class=H>15</span>promax国行手机全国联保,740347659893,3,广东 深圳,1,0,1,1,0,A16 仿生芯片,4800,20,,1,4800
热点数码科技,4350.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span>全新正品苹果<span class=H>15</span>苹果<span class=H>15</span>ProMax双卡5G手机,748596533664,22,广东 深圳,0,0,1,0,0,A16 仿生芯片,4800,20,,1,4800
物美商城手机店,4835.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span>,743849983661,1,四川 成都,0,0,1,0,0,A16 仿生芯片,4800,120,,1,4800
恒实数码,4658.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span>  新款 苹果 手机 <span class=H>15</span> Plus  全新机<span class=H>15</span> 原封,740517413029,21,广东 珠海,0,0,1,0,0,A16 仿生芯片,4800,20,,1,4800
oksj数码旗舰店,5299.0,【24期免息】送碎屏保Apple/苹果<span class=H>iPhone</span><span class=H>15</span>新款手机苹果<span class=H>15</span>手机国行官方旗舰店官网正品苹果<span class=H>15</span>promax直降14plus,655498584532,8,广东 深圳,1,1,1,0,0,A16 仿生芯片,4800,0,6.1,1,4800
亚盛手机数码,8429.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Pro Max国行正品全新未激活新款5G旗舰手机,765694498484,91,浙江 杭州,0,0,1,0,1,A17 Pro 芯片,4800,20,,1,4800
成都长庚通讯,4679.0,苹果<span class=H>15</span>现货闪送分期付款Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span>国行原封正品5G手机,739653894802,2,四川 成都,0,0,0,0,0,A16 仿生芯片,4800,20,,1,4800
鑫龙电通,5430.0,现货原封正品 Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Plus双卡5G手机<span class=H>15</span>promaxplus,740009230141,5,河南 郑州,1,0,1,0,0,A16 仿生芯片,4800,20,,1,4800
168通讯商贸,6500.0,郑州送货Apple/苹果<span class=H>iPhone</span><span class=H>15</span>Pro原色钛金属国行正品全新手机现货,740245238663,4,河南 郑州,1,0,1,0,0,A17 Pro 芯片,4800,35,,1,4800
树睿科技,4740.0,新款Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> 原封国行 同城闪送 6.1寸5G双卡手机,740143263388,14,上海,1,0,1,0,0,A16 仿生芯片,4800,20,,1,4800
联通华盛手机官方旗舰店,5999.0,【官方授权】Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span>手机苹果<span class=H>15</span>官方旗舰店官网授权全新国行正品,738922458185,6,北京,1,1,1,0,0,A16 仿生芯片,4800,0,6.1,1,4800
平安数码,6398.0,<span class=H>15</span>年老店 Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span>Pro苹果<span class=H>15</span>ProMax苹果<span class=H>15</span>Plus手机5G,740205495380,2,广东 深圳,0,0,1,0,0,A17 Pro 芯片,4800,20,,1,4800
启航数码007,3350.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span>全新移动联通电信5G三网通5G原装正品手机,742771111018,12,广东 深圳,0,0,1,0,0,A16 仿生芯片,4800,20,,1,4800
平安数码,4498.0,<span class=H>15</span>年老店 Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span>苹果<span class=H>15</span>ProMax苹果<span class=H>15</span>Plus手机5G,739988613124,2,广东 深圳,0,0,1,0,0,A16 仿生芯片,4800,20,,1,4800
乐汇数码通讯,12499.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Pro Max新款5G手机国行正品智能全网通手机,740799377250,100,广东 深圳,1,1,1,0,0,A17 Pro 芯片,4800,20,,1,4800
陆杰数码,7999.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Plus,759069033934,500,浙江 金华,0,0,0,0,0,A16 仿生芯片,4800,20,,1,4800
果粉优品,4349.0,现货Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span>苹果<span class=H>15</span>plus <span class=H>15</span>promax国行手机全国联保,755062462380,4,广东 深圳,1,0,1,1,0,A16 仿生芯片,4800,20,,1,4800
非常手机 金冠品质 值得信赖,8899.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Pro Max新款苹果<span class=H>15</span>手机5G正品苹果<span class=H>15</span>promax,739525864699,1,广东 深圳,1,0,1,0,0,A17 Pro 芯片,4800,20,,1,4800
囧人数码,4710.0,2023新品Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> 官方正品 5G 苹果手机 国行全网通,739076083926,6,江苏 南京,1,0,1,0,0,A16 仿生芯片,4800,20,,1,4800
非常手机 金冠品质 值得信赖,5099.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> 2023新款苹果国行正品5G全网通苹果<span class=H>15</span>,739518320467,2,广东 深圳,1,0,1,0,0,A16 仿生芯片,4800,20,,1,4800
卓讯,8428.0,现货Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Pro Max 5G手机<span class=H>iPhone</span><span class=H>15</span>max 国行正品,738835665957,5,北京,1,0,1,0,1,A17 Pro 芯片,4800,20,,1,4800
轻松换数码旗舰店,4839.0,【换新低至4489起 官方授权】Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> 新款5G手机官方旗舰店国行正品plus官网pro,738789509219,22,广东 深圳,1,0,1,0,0,A16 仿生芯片,4800,0,6.1,1,4800
名品数码诚信的店铺,4648.0,新品Apple/苹果 iPhone 15 国行正品旗舰手机苹果15 全网通,740103665606,5,北京,1,1,1,0,0,A16 仿生芯片,4800,20,,1,4800
炫和科技,4680.0,当天发2023新款Apple/苹果 iPhone 15国行5G原封正品手机苹果15,738719420129,36,陕西 西安,1,1,1,0,1,A16 仿生芯片,4800,20,,1,4800
壹品良机旗舰店,5719.0,下单立减苹果iPhone 15 Plus 手机旗舰店正品,739129591739,7,上海,1,1,1,0,0,A16 仿生芯片,4800,0,6.7,1,4800
翼天下天翼电信旗舰店,5489.0,【24期分期免息 赠壳膜】Apple/苹果<span class=H>iPhone</span> <span class=H>15</span>全网通5G手机原装国行手机中国电信天翼官方旗舰店,629458782255,2,江苏 南京,1,1,1,0,0,A16 仿生芯片,4800,0,6.1,1,4800
小黄鸭数码,4498.0,现货速发Apple/苹果 <span class=H>iPhone</span><span class=H>15</span>正品苹果<span class=H>15</span>ProMax全网通<span class=H>15</span>plus手机,740076142472,2,广东 深圳,1,0,1,0,0,A16 仿生芯片,4800,20,,1,4800
iPhone优品店,4398.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span>苹果<span class=H>15</span>promax国行苹果<span class=H>15</span>pro苹果<span class=H>15</span>plus手机,775191277778,16,广东 深圳,0,1,1,0,0,A16 仿生芯片,4800,20,,1,4800
泽凯数码通讯,4699.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> 新品5G手机全新原装正品全网通国行,755152314682,100,广东 深圳,0,0,1,0,0,A16 仿生芯片,4800,20,,1,4800
耀壹数码通讯,5999.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span>,755469602744,1000,山东 济南,0,0,1,0,0,A16 仿生芯片,4800,65,,1,4800
iPhone Store 特惠店,6800.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span>ProMax国行全网通苹果<span class=H>15</span>pro苹果<span class=H>15</span>plus手机,775816221241,13,广东 深圳,0,1,1,0,0,A17 Pro 芯片,4800,20,,1,4800
晟尚数码,3301.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span>全新国行三网5G<span class=H>iphone</span><span class=H>15</span>美卡贴机2023最新款,741676960920,17,广东 深圳,0,1,1,0,1,A16 仿生芯片,4800,20,,1,4800
井宜数码,4300.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span>手机苹果<span class=H>15</span>全新国行正品 A3092 假一赔三,740300623572,2,广东 深圳,0,0,1,0,0,A16 仿生芯片,4800,20,,1,4800
清北数码,8868.0,Apple/苹果<span class=H>iPhone</span> <span class=H>15</span> Pro Max 国行十五双卡5G新款<span class=H>15</span>promax手机,764195041731,5,广东 深圳,0,1,1,0,0,A17 Pro 芯片,4800,20,,1,4800
武汉老石,3350.0,代购Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span>新款正品国行5G全网通手机分期,743596737539,4,广东 深圳,0,1,1,0,0,A16 仿生芯片,4800,20,,1,4800
新易成,5199.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span>,772213417937,42,广东 深圳,0,0,1,0,0,A16 仿生芯片,4800,20,,1,4800
乐自由数码专营店,7873.83,新品/【24期免息】Apple/苹果<span class=H>iPhone</span> <span class=H>15</span>Pro全网通5G苹果手机原装国行官方正品,738922534155,1,广东 深圳,1,1,1,0,0,A17 Pro 芯片,4800,0,6.1,1,4800
成都皓悦通讯数码,5259.0,新款上市 Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Plus国行原封旗舰5G手机成都闪送,739149968628,13,四川 成都,1,0,1,0,1,A16 仿生芯片,4800,20,,1,4800
圣方数码,4888.0,现货Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> 苹果<span class=H>15</span>promax手机<span class=H>iPhone</span><span class=H>15</span>plus全网通,739993113137,600,广东 深圳,0,0,1,0,0,A16 仿生芯片,4800,20,,1,4800
凌风数码科技,6618.0,Apple/苹果<span class=H>iPhone</span><span class=H>15</span>Pro手机6.1英寸未激活23新款全网通5G国行正品,740011356282,3,湖北 武汉,1,1,1,0,1,A17 Pro 芯片,4800,20,,1,4800
鸿茂数码店,5999.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> 国行正品 全网通5G 双卡双待手机,765692186598,64,北京,0,0,1,0,0,A16 仿生芯片,4800,20,,1,4800
晟尚数码,3661.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Plus国行三网5G手机 <span class=H>iphone</span><span class=H>15</span>plus美卡贴机,741940146251,5,广东 深圳,0,1,1,0,1,A16 仿生芯片,4800,20,,1,4800
机多多科技,8105.0,2023新款Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Pro Max国行5G全网通苹果手机正品,772218495781,5,广东 深圳,0,1,1,0,0,A17 Pro 芯片,4800,20,,1,4800
广东移动官方旗舰店,5999.0,全新未拆封Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> 苹果<span class=H>15</span>新款5G全网通手机 官网正品 全国联保合约机  中国广东移动用户专享,741696797794,1,广东 广州,1,1,1,0,0,A16 仿生芯片,4800,0,6.1,1,4800
诺悦通讯,5538.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Plus新品苹果<span class=H>iPhone</span><span class=H>15</span>国行正品原封手机,737279272251,1,江苏 南京,1,1,1,0,0,A16 仿生芯片,4800,20,,1,4800
不二优选手机商城,7999.0,【全国联保】Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Pro全网通5G手机原装国行正品,738920978822,300,江苏 南京,1,1,1,0,0,A17 Pro 芯片,4800,20,,1,4800
龙华通讯,5079.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> 移动联通电信5G手机 苹果手机 全新未激活,758871080631,7,广东 深圳,0,0,0,0,0,A16 仿生芯片,4800,27,,1,4800
浙江电信官方旗舰店,4899.0,【新品现货】Apple/苹果<span class=H>iPhone</span> <span class=H>15</span> #新品 5G全网通 全新原装国行正品官网苹果手机官方旗舰店,741037034450,2,江苏 南京,0,1,1,0,0,A16 仿生芯片,4800,0,6.1,1,4800
仙童数码,9999.0,【88VIP】Apple/苹果<span class=H>iPhone</span> <span class=H>15</span> Pro Max全网通5G手机原装国行正品,772103416852,64,江苏 南京,0,0,1,0,0,A17 Pro 芯片,4800,20,,1,4800
神速手机 全球购商家,3520.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span>全面灵动岛设计搭载A16芯片4800万像素手机,740193346984,3,广东 深圳,1,1,1,1,0,A16 仿生芯片,4800,20,,1,4800
鑫联数码企业店,5999.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> 全新原封支持移动联通电信全网通5G手机,768947998057,100,浙江 杭州,0,0,1,0,0,A16 仿生芯片,4800,20,,1,4800
不二优选手机商城,11999.0,【全国联保】Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Pro Max全网通5G手机原装国行,766519539627,1000,江苏 南京,1,1,1,0,0,A17 Pro 芯片,4800,20,,1,4800
长沙依林数码,4760.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span>手机2023新款国行正品5G全网通苹果<span class=H>15</span>,739823292524,3,湖南 长沙,0,1,1,0,0,A16 仿生芯片,4800,20,,1,4800
长沙启点通讯手机平台,4760.0,长沙小时达手机】Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span>国行原封双卡5G手机苹果<span class=H>15</span>,739736796754,4,湖南 长沙,0,0,1,0,0,A16 仿生芯片,4800,20,,1,4800
众逸数码,6749.0,【全国联保】Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Pro全网通手机原装国行正品,740318020312,81,江苏 南京,0,0,1,0,0,A17 Pro 芯片,4800,20,,1,4800
久汇数码专营店,4819.0,当天发货送碎屏险24期分期Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> 新品 5G手机 原装国行全网通官网官方正品旗舰店/14pro/13,656289546285,4,广东 深圳,1,1,1,0,0,A16 仿生芯片,4800,0,6.1,1,4800
老徐的数码店,5488.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Plus 6.7英寸官方正品国行全网通5G手机,739198056776,1,上海,0,0,1,0,0,A16 仿生芯片,4800,20,,1,4800
德兴数码通讯,5199.0,Apple/苹果 <span class=H>iPhone</span><span class=H>15</span> Pro Max旗舰6.7英寸苹果<span class=H>15</span>ProMax正品5G手机,754430372358,4,广西 南宁,0,1,1,0,0,A17 Pro 芯片,4800,20,,1,4800
众逸数码,4799.0,【全国联保】Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span>全网通5G手机原装国行正品,740762215242,200,江苏 南京,0,0,1,0,0,A16 仿生芯片,4800,20,,1,4800
老朱数码,3599.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span>非国行5G原装新款plus全新max双卡V版pro,743880758785,3,广东 深圳,0,1,1,0,1,A16 仿生芯片,4800,35,,1,4800
众逸数码,9999.0,【88VIP】Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span>Pro Max全网通5G手机原装国行正品,767872321039,400,江苏 南京,0,0,1,0,0,A17 Pro 芯片,4800,20,,1,4800
昊天通讯数码,3329.0,2023Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> 原封国行正品 新款苹果<span class=H>15</span>全网通5G手机,739836867868,8,广东 深圳,0,0,1,0,0,A16 仿生芯片,4800,20,,1,4800
科昕数码通信,7500.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Plus 全网通5G国行智能手机,767944421718,1,北京,0,0,1,0,0,A16 仿生芯片,4800,0,,1,4800
不二优选手机商城,7999.0,【全国联保】Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Pro全网通5G手机原装国行正品,773607274587,400,江苏 南京,1,1,1,0,0,A17 Pro 芯片,4800,20,,1,4800
水清清数码 100期金牌卖家反欺诈联盟,4729.0,【全国联保】Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span>新品5G手机全新实体店原装正品,739776730179,10,重庆,0,0,0,0,0,A16 仿生芯片,4800,20,,1,4800
杭州朗朗数码苹果实体,5500.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Plus 全网通2023新品5G手机全新现货当天发,739726140107,4,浙江 杭州,1,0,1,0,0,A16 仿生芯片,4800,20,,1,4800
众逸数码,6749.0,【全国联保】Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Pro全网通手机原装国行正品,751518776601,500,江苏 南京,0,0,1,0,0,A17 Pro 芯片,4800,20,,1,4800
