shopTitle,price,title,item_id,realSales,procity,Trade-in,Free Shipping Insurance,Free Shipping,Global Purchase,Charity Goods,CPU Model,Camera Pixel,Charging Power,Screen Size,Camera Number,Highest Pixel
盛远数码臻选,5108.0,新款Apple/苹果 <span class=H>iPhone</span> 15 Plus原装正品国行5G全网通 苹果15Plus,771737018185,12,广东 深圳,0,1,1,0,0,A16 仿生芯片,4800,20,,1,4800
iPhone云选专区,2730.0,Apple/苹果 <span class=H>iPhone</span> 13  国行正品双卡三网通5G 6.1寸手机原装正品,727438275752,9,广东 深圳,1,1,1,0,1,A15,1200,20,,1,1200
盛创数码,4398.0,Apple/苹果 <span class=H>iPhone</span> 15新款原装国行正品苹果15全网通<span class=H>iphone</span>15plus,775973989030,29,广东 深圳,0,1,1,0,0,A16 仿生芯片,4800,20,,1,4800
瑞娜数码专营店,3959.0,现货 苹果14 <span class=H>iPhone</span> 14 手机5G 苹果14plus 苹果14pro 苹果手机 正品国行零售机 与官方旗舰店同款,708734813028,9,河北 唐山,0,1,1,0,0,A15 仿生芯片,1200,0,6.1,1,1200
蓝天科技 诚信店,1124.9,Apple/苹果 <span class=H>iPhone</span> XR现货速发<span class=H>iPhone</span>XR苹果XR,750432798961,36,上海,0,1,1,0,0,A12,1200,10,,1,1200
喜聚堂数码店,3050.0,Apple/苹果 <span class=H>iPhone</span> 12 Pro 原装正品苹果12国行<span class=H>iphone</span>12pro5G手机,757138524062,17,广东 深圳,0,1,1,0,0,A14,1200,20,,1,1200
倍倍数码科技,1800.0,分期免息Apple/苹果 <span class=H>iPhone</span> 11 正品苹果11 全网通苹果11双卡手机,749173554557,100,上海,0,1,1,0,0,A13,1200,18,,1,1200
e酷手机网10年诚信店铺,3765.0,新款Apple/苹果 <span class=H>iPhone</span> 13国行全新智能5G手机苹果13 正品 未激活,655476868068,31,北京,1,1,1,0,0,A15,1200,20,,1,1200
果粉 Store,6900.0,Apple/苹果 <span class=H>iPhone</span> 15 Pro 国行15ProMax新款15pro十五5G双卡手机,740516793328,20,广东 深圳,1,1,1,1,1,A17 Pro 芯片,4800,30,,1,4800
武汉老石,2520.0,代购Apple/苹果 <span class=H>iPhone</span> 14新款正品国行5G全网通手机分期,732181987489,7,广东 深圳,0,1,1,0,0,A15 仿生芯片,1200,20,,1,1200
东洋倒爷家 专注苹果全球代购,3849.0,Apple/苹果 <span class=H>iPhone</span> 15 Plus全新国行港美澳6.7寸手机Promax全网5G,739044355386,28,天津,0,1,1,1,1,A16 仿生芯片,4800,20,,1,4800
壹品良机旗舰店,5719.0,下单立减苹果iPhone 15 Plus 手机旗舰店正品,739129591739,7,上海,1,1,1,0,0,A16 仿生芯片,4800,0,6.7,1,4800
乐祺数码 iPhone特惠店,3048.0,分期免息Apple/苹果iPhone13国行全网通5G双卡苹果手机13现货,735020351274,29,广东 广州,0,1,1,0,1,A15,1200,20,,1,1200
盼旺数码,3599.0,Apple/苹果 iPhone 14移动联通电信全网通5G国行正品智能新款手机,769594995665,22,广东 深圳,0,1,1,0,0,A15 仿生芯片,1200,20,,1,1200
金运通讯,8389.0,新款Apple/苹果 <span class=H>iPhone</span> 15 Pro Max旗舰手机5G官方国行正品手机,738816057871,3,北京,1,1,1,0,0,A17 Pro 芯片,4800,20,,1,4800
乐祺数码 iPhone特惠店,3418.0,Apple/苹果 <span class=H>iPhone</span> 12 Pro Max原装正品国行双卡全网通5G苹果手机,733611955741,2,广东 广州,0,1,1,0,1,A14,1200,20,,1,1200
淘宝珍库3C数码馆,4688.0,【tvb识货专属】准新品 Apple/苹果 <span class=H>iPhone</span> 15全网通正品现货速发,774998207145,9,浙江 杭州,0,0,1,0,0,A16 仿生芯片,4800,20,,1,4800
合肥天地通讯商城实体店,3765.0,Apple/苹果 <span class=H>iPhone</span> 13 全新国行 未拆封未激活的原封新机 双卡5g,656690647050,3,安徽 合肥,1,0,1,0,1,A15,1200,20,,1,1200
毅麟数码,2770.0,现货速发 Apple/苹果 <span class=H>iPhone</span> 14手机苹果14Plus全网通5G苹果手机,757991026802,2,广东 深圳,1,1,1,0,0,A15 仿生芯片,1200,20,,1,1200
成都众合数码通讯,4378.0,新款Apple/苹果 <span class=H>iPhone</span> 13 Pro正品原美官方国行版13Pro全新手机,712416337316,11,四川 成都,0,0,1,0,0,A15,1200,20,,1,1200
028智能手机网  专注苹果华为oppo,1780.0,Apple/苹果 <span class=H>iPhone</span> SE (第三代5G SE3原装正品指纹手机国行4.7寸,684661933972,4,四川 成都,0,1,1,0,0,A15,1200,20,,1,1200
AppIe全球购,2330.0,全新正品 Apple/苹果 <span class=H>iPhone</span> 12手机 5G全网通双卡双待苹果12手机,742796875994,2,广东 深圳,0,0,1,0,0,A14,1200,20,,1,1200
灵动数码科技店,3006.0,Apple/苹果 <span class=H>iPhone</span> 13手机国行 5G双卡双待 苹果13三期免息 现货,740647602349,1,广东 深圳,0,1,1,0,0,A15,1200,20,,1,1200
iPhone 在线商店,3699.0,Apple/苹果 <span class=H>iPhone</span> 14 Plus 国行正品5G全网通原装苹果14Plus手机,712167344281,3,广东 深圳,1,1,1,0,1,A15 仿生芯片,1200,20,,1,1200
爱球数码手机店,2499.0,【现货】Apple/苹果 <span class=H>iPhone</span> 13Promax苹果13mini 13Pro国行手机,729714432625,21,广东 深圳,1,0,1,1,0,A15,1200,20,,1,1200
媛媛手机通讯,680.0,Apple/苹果 <span class=H>iPhone</span> 8 Plus苹果8手机正品8p国行4G全网通<span class=H>IPhone</span>8,684630591248,40,广东 深圳,0,0,1,0,0,A11,1200,20,,1,1200
巅峰数码园,2580.0,Apple/苹果<span class=H>iPhone</span>14Pro国行双卡资源机苹果14promax无锁手机puls,773193291343,37,广东 深圳,0,1,1,0,0,A16 仿生芯片,4800,20,,1,4800
华恒科技数码,1249.0,Apple/苹果 <span class=H>iPhone</span> XR国行原装正品 苹果XR手机双卡全网通4G,751072149408,5,广东 深圳,0,1,1,0,0,A12,1200,20,,1,1200
iPhone臻选,6285.0,Apple/苹果 <span class=H>iPhone</span> 15 Pro官方国行正品15promax全网通双卡手机林,776036893244,10,广东 深圳,0,1,1,0,0,A17 Pro 芯片,4800,20,,1,4800
一休数码 13年老店,488.0,Apple/苹果 <span class=H>iPhone</span> 6s Plus4.75.5寸指纹解锁学生长辈备用日常用,644553714942,59,江苏 南京,0,1,1,0,1,A9,1200,10,,1,1200
大胡子1987,5530.0,新款Apple/苹果 <span class=H>iPhone</span> 15 Plus 国行5G手机原封原装正品6.7英寸,739450006268,25,上海,0,0,1,0,0,A16 仿生芯片,4800,20,,1,4800
11号mobile通讯,2051.0,Apple/苹果 <span class=H>iPhone</span> 12国行双卡12ProMax5G手机12mini现货速发分期,748179904943,6,广东 深圳,0,1,1,0,0,A14,1200,20,,1,1200
OK数码,4718.0,Apple/苹果 <span class=H>iPhone</span> 15苹果15手机官方旗舰<span class=H>iphone</span>15全网通国行手机,751808739639,11,上海,1,0,1,0,0,A16 仿生芯片,4800,20,,1,4800
联通华盛手机官方旗舰店,4849.0,【官方授权】Apple/苹果 <span class=H>iPhone</span> 15手机苹果15官方旗舰店官网授权全新国行正品,738922458185,6,北京,1,1,1,0,0,A16 仿生芯片,4800,0,6.1,1,4800
太平洋实体店,6579.0,Apple/苹果 <span class=H>iPhone</span> 15 Pro 6.1寸全新国行正品 上海实体店闪送,739354082479,9,上海,0,1,1,0,0,A17 Pro 芯片,4800,20,,1,4800
熊大数码,6158.0,Apple/苹果 <span class=H>iPhone</span> 14 Pro Max2022新款国行14promax全网通5G手机,772234111008,15,广东 深圳,0,0,1,0,0,A16 仿生芯片,4800,20,,1,4800
掌上正品手机数码,3088.0,【现货速发】Apple/苹果 <span class=H>iPhone</span> 13 苹果13pro max新款苹果5g手机,738625063726,1,广东 深圳,0,1,1,0,0,A15,1200,20,,1,1200
聚千通讯,1590.0,分期Apple/苹果 <span class=H>iPhone</span> 12 Pro Max 苹果12pro双卡5g全网通手机14,773700428255,72,广东 深圳,0,1,1,0,0,A14,1200,20,,1,1200
亨达数码,4899.0,Apple/苹果 <span class=H>iPhone</span> 13 Pro Max手机原装正品13pro三网通5G未拆封,768346678361,11,广东 深圳,0,1,1,0,0,A15,1200,20,,1,1200
一休数码 13年老店,1858.0,Apple/苹果 <span class=H>iPhone</span> 12国行全网5G双卡6.1寸原装正品ip12处理器A14,669155049603,53,江苏 南京,0,1,1,0,1,A14,1200,20,,1,1200
鸿禧高科Digital City,3198.0,Apple/苹果 <span class=H>iPhone</span> 13 Pro全网通5G手机<span class=H>iPhone</span>13 pro正品13promax,742509923106,3,广东 深圳,1,1,1,0,1,A15,1200,20,,1,1200
济南精诚数码,4189.0,Apple/苹果 <span class=H>iPhone</span> 14国行全新原封苹果14双卡5G 未激活全国联保,683198836322,15,山东 济南,0,0,1,0,0,A15 仿生芯片,1200,20,,1,1200
华商通讯,3598.0,Apple/苹果 <span class=H>iPhone</span> 14新款苹果14pro苹果14promax苹果14plus手机,713781642197,1,广东 广州,1,1,1,0,1,A15 仿生芯片,1200,20,,1,1200
武汉老石,3730.0,代购Apple/苹果 <span class=H>iPhone</span> 15 Plus新款正品国行5G全网通手机分期,743436640351,1,广东 深圳,0,1,1,0,0,A16 仿生芯片,4800,20,,1,4800
成都远航数码通讯,3548.0,【现货速发】Apple/苹果 <span class=H>iPhone</span> 13 苹果13国行版新款苹果手机,699072072533,4,四川 成都,0,0,1,0,0,A15,1200,20,,1,1200
武汉老石,2989.0,代购Apple/苹果 <span class=H>iPhone</span> 14 Plus新款正品国行5G全网通手机分期,732850958826,4,广东 深圳,0,1,1,0,0,A15 仿生芯片,1200,20,,1,1200
苏宁易购官方旗舰店,6859.0,【享24期免息】Apple/苹果 <span class=H>iPhone</span> 15 Plus 移动联通电信5G手机,738680853387,2,江苏 南京,1,0,1,0,0,A16 仿生芯片,4800,0,6.7,1,4800
博野数码科技通讯,1800.0,Apple/苹果 <span class=H>iPhone</span> 11全网通苹果11国行4G双卡双待苹果XS Max手机,724458098069,100,上海,0,0,1,0,0,A16 仿生芯片,4800,0,6.7,1,4800
星雅数码,1358.0,Apple/苹果 <span class=H>iPhone</span> XR手机正品双卡全网通苹果xr手机<span class=H>iPhone</span>xr现货,738827512614,43,广东 广州,0,1,1,0,1,A12,1200,18,,1,1200
西诚优选,2109.0,Apple/苹果 <span class=H>iPhone</span> 13 Pro Max国行手机苹果13全网通5G苹果13Pro,776124473479,35,广东 深圳,1,1,1,0,0,A15,1200,20,,1,1200
重庆风雨通讯,4760.0,Apple/苹果 <span class=H>iPhone</span> 15 苹果15 国行正品  6.1寸 <span class=H>iphone</span>15 国行,740400731174,9,重庆,0,0,1,0,1,A16 仿生芯片,4800,20,,1,4800
优品手机特销店,1289.0,全网通Apple/苹果 <span class=H>iPhone</span> XS Max 双卡双待xsmax苹果4G苹果11手机,754350093730,19,广东 深圳,1,0,1,0,0,A12,1200,18,,1,1200
成都众合数码通讯,2189.0,新款Apple/苹果 <span class=H>iPhone</span> 12全新品官方苹果12原装正品国行手机mini,629924850109,10,四川 成都,0,0,1,0,1,A14,1200,20,,1,1200
Ai果粉数码店,3504.0,Apple/苹果 <span class=H>iPhone</span> 14 Plus国行双卡苹果14plus全网通原装苹果14,733240617761,13,广东 深圳,1,1,1,0,1,A15 仿生芯片,1200,20,,1,1200
博野数码科技通讯,1298.0,【现货速发】Apple/苹果 <span class=H>iPhone</span> XS Max苹果XS手机全网通分期免息,769249327793,23,上海,0,0,1,0,0,A12,1200,20,,1,1200
麦克团百度年轻人创业店,5470.0,Apple/苹果 <span class=H>iPhone</span> 15 Plus 6.7寸 2023新款 国行原封官方正品,740179538076,16,北京,0,0,1,0,1,A16 仿生芯片,4800,20,,1,4800
巅峰数码园,2301.0,Apple/苹果 <span class=H>iPhone</span> 13 Pro Max国行苹果13pro全新原装正品手机,758305106141,300,广东 深圳,0,1,1,0,1,A15,1200,20,,1,1200
振兴科技数码,1538.0,分期免息Apple/苹果 <span class=H>iPhone</span> 12 苹果12 国行双卡全网通5G原装手机,749587946628,13,广东 广州,0,1,1,0,0,A14,1200,20,,1,1200
麦克先生腾讯员工创业店,4990.0,Apple/苹果 <span class=H>iPhone</span> 14 Plus 5G全网通手机 6.7英寸全新原装正品,714543059035,6,北京,1,0,1,0,0,A15 仿生芯片,1200,20,,1,1200
壹品良机旗舰店,6899.0,下单立减苹果iPhone 15 Plus 手机旗舰店正品,739129591739,7,上海,1,1,1,0,0,A16 仿生芯片,4800,0,6.7,1,4800
易购通讯数码城,2088.0,Apple/苹果 iPhone 12 原装国行正品苹果12手机双卡全网通5G,751165322565,84,广东 深圳,1,1,1,0,0,A14,1200,20,,1,1200
苏宁易购直营企业店,4759.0,Apple/苹果 <span class=H>iPhone</span> 15 5G新品全新国行正品苏宁易购,762001716387,12,北京,0,0,1,0,0,A16 仿生芯片,4800,20,,1,4800
启航数码007,3800.0,2023年新款Apple/苹果 <span class=H>iPhone</span> 15 Plus 6.7寸全新原装国行全网5G,744432358385,3,广东 深圳,0,0,1,0,0,A16 仿生芯片,4800,20,,1,4800
南京精品数码,1598.0,Apple/苹果 <span class=H>iPhone</span> 11国行双卡4G 6.1寸严选优品零售手机南京发货,708700547665,5,江苏 南京,0,1,1,0,1,A13,1200,20,,1,1200
果粉优品,5600.0,Apple/苹果 <span class=H>iPhone</span> 13 Pro 苹果13promax 13mini国行手机全国联保,758620367571,8,广东 深圳,1,0,1,1,0,A15,1200,20,,1,1200
iPhone云选专区,1860.0,Apple/苹果 <span class=H>iPhone</span> 12 国行正品双卡三网通5G 6.1寸手机原装正品,696215893719,8,广东 深圳,1,1,1,0,1,A14,1200,20,,1,1200
实惠优品数码,150.0,Apple/苹果 <span class=H>iPhone</span> 6s Plus苹果6工作室游戏备用智能学生拍照手机,745770408021,1000,广东 深圳,0,1,1,0,0,A9,1200,10,,1,1200
果粉 Store,5050.0,Apple/苹果 <span class=H>iPhone</span> 15 国行15Plus新款15ProMax苹果15Pro十五手机,740478577047,31,广东 深圳,1,1,1,1,1,A16 仿生芯片,4800,30,,1,4800
鹏云数码通讯,4000.0,Apple/苹果 <span class=H>iPhone</span> 13 Pro Max国行双卡双待5G全网通2021款旗舰机,755330462598,7,广东 深圳,1,1,1,0,0,A15,1200,20,,1,1200
鲁信数码手机店,7500.0,新品Apple/苹果 <span class=H>iPhone</span> 15 Pro国行正品旗舰手机苹果15pro全网通,739530051795,23,河南 郑州,1,1,1,0,0,A17 Pro 芯片,4800,20,,1,4800
接地数码,4699.0,【现货14】Apple/苹果 <span class=H>iPhone</span> 14新款苹果14正品智能<span class=H>iphone</span>14手机,692642589750,12,广东 深圳,1,0,1,1,0,A15 仿生芯片,1200,20,,1,1200
乐祺数码 iPhone特惠店,4000.0,【分期免息】Apple/苹果<span class=H>iPhone</span>13国行全网通5G双卡苹果手机13现货,735020351274,29,广东 广州,0,1,1,0,1,A15,1200,20,,1,1200
嘉美科技数码,4089.0,Apple/苹果 <span class=H>iPhone</span> 13 Pro Max苹果13promax分期免息正品5G全网通,742432970898,9,上海,0,1,1,0,1,A15,1200,20,,1,1200
优越数码,3888.0,Apple/苹果 <span class=H>iPhone</span> 13 Pro Max苹果13promax国行双卡全网通5G手机,744502459329,15,广东 深圳,0,1,1,0,0,A15,1200,20,,1,1200
火火数码店,3899.0,Apple/苹果 <span class=H>iPhone</span> 13 Pro苹果13promax国行双卡全网通5g正品手机,772851524860,7,广东 深圳,0,1,1,0,0,A15,1200,20,,1,1200
强哥精品机,528.0,Apple/苹果 <span class=H>iPhone</span> 8 Plus全网通原装正品苹果7代学生低价备用机,756519664204,35,广东 深圳,0,0,1,0,0,A11,1200,18,,1,1200
iPhone渠道批发商 诚信商家,10000.0,现货Apple/苹果 <span class=H>iPhone</span> 15 Pro全网通promax手机全国联保国行正品,773515786504,14,广东 深圳,0,1,1,0,0,A17 Pro 芯片,4800,20,,1,4800
东洋倒爷家 专注苹果全球代购,3649.0,Apple/苹果 <span class=H>iPhone</span> 15系列国行港澳双卡5G手机天津发顺丰Promax现,738621868761,30,天津,0,1,1,1,1,A16 仿生芯片,4800,20,,1,4800
清航数码店,2269.0,Apple/苹果 <span class=H>iPhone</span> XS Max国行正品原装苹果Xs Max手机双卡全网通,752305568602,16,广东 深圳,0,1,1,0,0,A12,1200,20,,1,1200
7号数码店,3780.0,Apple/苹果 <span class=H>iPhone</span> 13 Pro苹果13promax国行全网5G手机,661969277972,1,广东 深圳,0,0,1,0,0,A15,1200,20,,1,1200
南京精品数码,1278.0,Apple/苹果 <span class=H>iPhone</span> XS Max国行双卡网红拍照直播零售手机严选优品,757931799683,4,江苏 南京,0,1,1,0,1,A12,1200,20,,1,1200
顺帆达数码手机,928.0,Apple/苹果 <span class=H>iPhone</span> XR 苹果Xs Max <span class=H>iPhone</span> X 苹果Xs全网通4G手机,728642613256,36,广东 深圳,0,1,1,0,0,A12,1200,20,,1,1200
杭州百脑汇宏泰数码实体店,3800.0,Apple/苹果<span class=H>iPhone</span> 13支持移动联通电信5G双卡双待国行苹果13手机,655463452902,3,浙江 杭州,0,0,1,0,0,A15,1200,20,,1,1200
朝客电子 全球购十年商家,2596.0,【14】Apple/苹果 <span class=H>iPhone</span> 14 苹果14 promax pm plus手机,741016017072,42,广东 深圳,1,1,1,0,0,A15 仿生芯片,1200,20,,1,1200
当当手机,2200.0,送20W快充Apple/苹果 <span class=H>iPhone</span> 13苹果13国行手机三网5G <span class=H>iphone</span>13,712475470424,9,广东 深圳,1,1,1,0,0,A15,1200,20,,1,1200
海豚科技数码,1548.0,Apple/苹果 <span class=H>iPhone</span> 12 苹果12国行双卡5G手机全网通正品现货分期,759462194204,14,广东 广州,0,1,1,0,0,A14,1200,20,,1,1200
小黄鸭数码,1989.0,分期免息 Apple/苹果 <span class=H>iPhone</span> 12 苹果12ProMax正品手机12mini现货,733750771225,5,广东 深圳,1,0,1,0,0,A14,1200,20,,1,1200
翼天下天翼电信旗舰店,9999.0,【全国联保】Apple/苹果<span class=H>iPhone</span> 15 Pro Max全网通5G手机原装国行正品中国电信天翼官方旗舰店,738913558845,1,江苏 南京,1,1,1,0,0,A17 Pro 芯片,4800,0,6.7,1,4800
诺悦通讯,4709.0,Apple/苹果 <span class=H>iPhone</span> 15 新品苹果<span class=H>iPhone</span>15国行正品原封手机,737274536939,9,江苏 南京,1,1,1,0,0,A16 仿生芯片,4800,30,,1,4800
宇航数码,3399.0,Apple/苹果 <span class=H>iPhone</span> 13原装国行正品mini苹果13手机全网通双卡5G,766632661993,15,广东 深圳,0,1,1,0,0,A15,1200,20,,1,1200
iPhone云选专区,5100.0,Apple/苹果 <span class=H>iPhone</span> 14 Pro 国行正品双卡5G 6.1寸手机原装全网通,688314483542,10,广东 深圳,1,1,1,0,1,A16 仿生芯片,4800,20,,1,4800
水果科技iPhone店,5000.0,国行Apple/苹果 <span class=H>iPhone</span> 13 Pro Max双卡手机<span class=H>iphone</span>13promax苹果13,757046806734,29,广东 广州,1,1,1,0,0,A15,1200,20,,1,1200
龙城科技优品,2968.0,Apple/苹果 <span class=H>iPhone</span> 12 Pro Max国行原装正品双卡双待全网通顺丰5G,757199310445,29,广东 广州,0,1,1,0,0,A14,1200,20,,1,1200
小柿子通信,1639.0,现货Apple/苹果 <span class=H>iPhone</span> 12 旗舰5G手机官网国行 promax苹果12mini,661791535679,5,广东 深圳,1,1,1,0,1,A14,1200,20,,1,1200
Siri App Store优品,2600.0,Apple/苹果 <span class=H>iPhone</span> 12全网通5G原装正品苹果12国行双卡双待手机12,762815413809,4,香港 九龙,0,1,1,0,1,A14,1200,20,,1,1200
杭州佐佐数码商行,3699.0,现货Apple/苹果 <span class=H>iPhone</span> 13苹果13国行<span class=H>iPhone</span>13原封5G双卡手机13,656460795310,1,浙江 杭州,0,0,1,0,1,A15,1200,20,,1,1200
上海鑫诚科技,3999.0,Apple/苹果 <span class=H>iPhone</span> 14手机苹果双卡14plus国行14手机<span class=H>iphone</span>苹果14,758772595644,2,上海,1,0,1,0,0,A15 仿生芯片,1200,20,,1,1200
炫和科技,4350.0,新品当天发Apple/苹果 <span class=H>iPhone</span> 14国行正品5G手机原封<span class=H>iphone</span>14Plus,683911317484,5,陕西 西安,1,1,1,0,1,A15 仿生芯片,1200,20,,1,1200
爱球数码手机店,5600.0,【现货速发】Apple/苹果 <span class=H>iPhone</span> 13 Pro苹果13ProMax手机国行双卡,740403382053,5,广东 深圳,1,0,1,1,0,A15,1200,20,,1,1200
盈利数码通,6148.0,Apple/苹果 <span class=H>iPhone</span> 15 Plus 国行15ProMax苹果十五新款双卡5G手机,742467696315,8,广东 深圳,1,1,1,0,0,A16 仿生芯片,4800,20,,1,4800
iPhone 在线商店,1749.0,Apple/苹果 <span class=H>iPhone</span> 12 国行正品5G苹果12手机双卡双待原装全网通,676939338762,2,广东 深圳,1,1,1,0,1,A14,1200,20,,1,1200
卡妮新机,3098.0,Apple/苹果 <span class=H>iPhone</span> 14 Plus 苹果14 PLUS 6.7寸 苹果手机原装正品,712122760409,3,上海,1,1,1,1,1,A15 仿生芯片,1200,20,,1,1200
果粉优品,4600.0,现货Apple/苹果 <span class=H>iPhone</span> 14 Plus苹果14promax全国联保国行手机,733463182856,28,广东 深圳,1,0,1,1,0,A15 仿生芯片,1200,20,,1,1200
清航数码店,2499.0,Apple/苹果 <span class=H>iPhone</span> 11国行正品原装苹果11手机全网通双卡4G,752394261635,23,广东 深圳,0,1,1,0,0,A13,1200,20,,1,1200
长颈鹿科技,2166.0,Apple/苹果 <span class=H>iPhone</span> 12 Pro Max 国行全网通手机 5G双卡正品保障,750719356319,7,广东 深圳,0,1,1,0,0,A14,1200,20,,1,1200
众诚电讯,3200.0,Apple/苹果 <span class=H>iPhone</span> 12 Pro Max全网通5G手机12promax 现货 12 min,764523367489,1,香港 新界,0,0,1,0,0,A14,1200,20,,1,1200
小黄鸭数码,2680.0,分期免息 Apple/苹果 <span class=H>iPhone</span> 13 mini 13Pro苹果13ProMax正品手机,698463603505,15,广东 深圳,1,0,1,0,0,A15,1200,20,,1,1200
壹品良机旗舰店,5719.0,下单立减苹果iPhone 15 Plus 手机旗舰店正品,739129591739,7,上海,1,1,1,0,0,A16 仿生芯片,4800,0,6.7,1,4800
易购通讯数码城,1917.1,Apple/苹果 iPhone 12 原装国行正品苹果12手机双卡全网通5G,751165322565,84,广东 深圳,1,1,1,0,0,A14,1200,20,,1,1200
炫和科技,4680.0,当天发2023新款Apple/苹果 iPhone 15国行5G原封正品手机苹果15,738719420129,36,陕西 西安,1,1,1,0,1,A16 仿生芯片,4800,20,,1,4800
梵希数码,3000.0,Apple/苹果 <span class=H>iPhone</span> 13 Pro Max 全新正品苹果13Pro原装 十三分期,744668076824,9,广东 深圳,0,1,1,0,1,A15,1200,20,,1,1200
四块五数码店,4068.0,Apple/苹果 <span class=H>iPhone</span> 13 Pro Max原装正品全网通5G现货速发12ProMax,762708944111,18,广东 广州,0,1,1,0,0,A15,1200,20,,1,1200
济南精诚数码,3189.0,Apple/苹果 <span class=H>iPhone</span> 12全新苹果12新款双卡5G手机<span class=H>iphone</span>12国行原封,629635680864,1,山东 济南,0,0,1,0,0,A14,1200,20,,1,1200
麦克先生腾讯员工创业店,4360.0,Apple/苹果 <span class=H>iPhone</span> 14 5G全网通手机 6.1英寸全新原装国行正品,683446541822,13,北京,1,0,1,0,1,A15 仿生芯片,1200,20,,1,1200
启航数码007,5150.0,2023新款Apple/苹果 <span class=H>iPhone</span> 15 Pro Max国行正品6.7寸全网5G手机,745036250153,30,广东 深圳,0,0,1,0,0,A17 Pro 芯片,4800,20,,1,4800
卡妮新机,3688.0,Apple/苹果 <span class=H>iPhone</span> 15 Plus 6.7寸屏幕新款灵动岛苹果15 PLUS正品,742993911574,25,上海,1,1,1,1,1,A16 仿生芯片,4800,20,,1,4800
心惑未央,2099.0,18年老店Apple/苹果 <span class=H>iPhone</span> 12苹果6.1寸5G手机送价值299蓝牙耳机,764887053605,14,上海,0,1,1,0,0,A14,1200,20,,1,1200
iPhone云选专区,2770.0,Apple/苹果 <span class=H>iPhone</span> 12 Pro 国行正品双卡三网通5G 6.1寸手机原装,743169361259,2,广东 深圳,1,1,1,0,1,A14,1200,20,,1,1200
威果数码,1588.0,现货速发 Apple/苹果 <span class=H>iPhone</span> 12手机苹果<span class=H>iPhone</span>12mini全网通5G,717861495589,5,广东 深圳,0,1,1,0,1,A14,1200,20,,1,1200
华恒科技数码,969.0,Apple/苹果 <span class=H>iPhone</span> X国行原装正品 苹果X手机全网通4G,767023772343,4,广东 深圳,0,1,1,0,0,A11,1200,20,,1,1200
华恒科技数码,1799.0,Apple/苹果 <span class=H>iPhone</span> 11 Pro Max国行正品全网通双卡苹果11pro手机,764304485618,16,广东 深圳,0,1,1,0,0,A13,1200,20,,1,1200
APP星球数码科技,1320.0,Apple/苹果 <span class=H>iPhone</span> XS Max苹果XR手机双卡x xr xs max手机苹果xsm,735517255831,200,广东 深圳,0,1,1,0,0,A12,1200,18,,1,1200
星期五数码,6398.0,Apple/苹果 <span class=H>iPhone</span>15 Pro Max旗舰苹果15ProMax正品5G全网通手机,773246223284,26,广东 深圳,1,0,1,0,0,A17 Pro 芯片,4800,20,,1,4800
虎虎by电讯,2200.0,Apple/苹果 <span class=H>iPhone</span> 12 苹果12双卡5G手机苹果12mini全网通Promax,758766182346,33,香港 香港岛,0,1,1,0,0,A14,1200,20,,1,1200
iPhone 在线商店,1529.0,Apple/苹果 <span class=H>iPhone</span> 12 mini 国行正品5G全网通单卡苹果12迷你原装,717391846056,12,广东 深圳,1,1,1,0,1,A14,1200,20,,1,1200
酷动精品数码商城,2849.0,Apple/苹果 <span class=H>iPhone</span> 13 Pro Max国行正品 现货13pro顺丰包邮,751253621416,7,广东 深圳,0,1,1,0,0,A15,1200,20,,1,1200
瑞克数码科技,1268.6,Apple/苹果 <span class=H>iPhone</span> 11  现货顺丰 三期免息 送快充豪礼,734416278120,97,广东 深圳,0,0,1,0,0,A13,1200,20,,1,1200
果之家商城,810.0,Apple/苹果 Apple/苹果 <span class=H>iPhone</span> SE (第二代全网通8,707410457658,21,广东 深圳,0,0,1,0,0,苹果A13,1200,18,,1,1200
武汉洋帆科技,4729.0,Apple/苹果 <span class=H>iPhone</span> 15手机 5G全网通苹果15官方正品 国行全新正品,740320719338,11,湖北 武汉,0,1,1,0,1,A16 仿生芯片,4800,20,,1,4800
东尼乐园,2800.0,【大连东尼乐园】Apple/苹果 <span class=H>iPhone</span> 14  苹果14 全新 原装正品5G,683801730199,9,辽宁 大连,0,1,1,0,0,A15 仿生芯片,1200,20,,1,1200
点点数码体验店,949.0,Apple/苹果 <span class=H>iPhone</span> SE (第三代3代国行5G无锁原装正品手机,734174757383,70,广东 广州,0,1,1,0,0,A15,1200,18,,1,1200
iphone品牌直销大世界,3680.0,分期免息Apple/苹果 <span class=H>iPhone</span> 14国行双卡5G手机<span class=H>iphone</span>14苹果14现货,732520805382,7,广东 广州,1,1,1,0,0,A15 仿生芯片,1200,20,,1,1200
APP星球数码科技,1320.0,Apple/苹果 <span class=H>iPhone</span> XS Max双卡正品苹果xs全网通苹果xsmax4G手机,752305850315,100,广东 深圳,0,1,1,0,0,A12,1200,18,,1,1200
及时雨的到来,1160.0,Apple/苹果<span class=H>iPhone</span>11 Pro Max国行12 Pro Max手机XR苹果XsMax双卡X,775504068722,14,广东 深圳,0,0,1,0,0,A13仿生处理器,1200,18,,1,1200
宁琪数码,2449.0,Apple/苹果 <span class=H>iPhone</span> XS Max官网未激活4G全网通6.5寸苹果Xs5.8,751627775650,30,广东 深圳,0,0,1,0,1,A12,1200,18,,1,1200
