shopTitle,price,title,item_id,realSales,procity
陆陆顺三星行货店,1390.00,全新Samsung/<span class=H>三星</span>Galaxy S20+Ultra国行双卡全网通5G曲屏<span class=H>手机</span>S21+,732304854597,10人付款,上海
芬芳正品数码店,760.00,Samsung/<span class=H>三星</span> Galaxy A70 SM-A7050全网通4G 6.7大屏幕<span class=H>手机</span>,631253342905,1人付款,广东 深圳
燚森数码,1480.00,Samsung/<span class=H>三星</span> Galaxy S20 Ultra SM-G9880国行双卡全网通5G S20+,754551866604,4人付款,上海
哈基米数码,1940.00,Samsung/<span class=H>三星</span>GalaxyNote20 Ultra5G国行note20双卡全网通曲屏<span class=H>手机</span>,755473622013,3人付款,浙江 杭州
samsung佳酷专卖店,2199.00,/现货速发<span class=H>三星</span>/Samsung Galaxy A54 拍照<span class=H>手机</span>官方专卖店正品官网 120Hz超顺滑全视屏,710257150523,4人付款,上海
壹号手机通讯,2140.00,Samsung/<span class=H>三星</span> Galaxy S22 5G SM-S9010国行S22+双卡全网通5G<span class=H>手机</span>,730018611227,42人付款,广东 深圳
旺达通讯科技,1738.00,Samsung/<span class=H>三星</span> Galaxy A54 5G SM-A5460全新行货全网通5G双卡<span class=H>手机</span>,759762670494,13人付款,广东 深圳
南洋数码,1600.00,未拆封Samsung/<span class=H>三星</span> Galaxy S21+SM-G9960 全网通双卡5G<span class=H>手机</span>Ultra,762303711938,1人付款,浙江 温州
优品数码8888,1290.00,Samsung/<span class=H>三星</span> Galaxy S20 SM-G9810 5G S20+ S20U 国行双卡<span class=H>手机</span>,728856258398,4人付款,广东 深圳
新泰时尚,1070.00,国行原封Samsung/<span class=H>三星</span> Galaxy S9+ SM-G9650/DS曲屏s9plus <span class=H>手机</span>4G,696456807214,4人付款,广东 广州
华强官翻数码,1498.00,Samsung/<span class=H>三星</span> Galaxy Z Flip3 5G SM-F7110折叠屏全网5G翻盖<span class=H>手机</span>,757842618225,9人付款,福建 莆田
哈基米数码,1480.00,Samsung/<span class=H>三星</span>GalaxyS21 5G SM-G9910国行S21Ultra5Gs20全网通<span class=H>手机</span>,760720004229,2人付款,浙江 杭州
亿轩优品店,1058.00,Samsung/<span class=H>三星</span> Galaxy S21 5G SM-G9910 S21+Ultra 国行<span class=H>手机</span>S20,672362372164,36人付款,广东 深圳
新泰时尚,1640.00,Samsung/<span class=H>三星</span> Galaxy S21 5G SM-G9910国行双卡 S21+Ultra 曲屏,696377279747,28人付款,广东 广州
北京老农民网络创业,1418.00,原封Samsung/<span class=H>三星</span> Galaxy S10 SM-G9730 S10+plus 国行S10e<span class=H>手机</span>,625876348687,3人付款,北京
数码国际品牌老年手机,148.00,<span class=H>三星</span>老人<span class=H>手机</span>超长待机大字大声音大屏语音王全网通电信版4g5g直板,738471698942,10人付款,北京
B站格里芬,1380.00,Samsung/<span class=H>三星</span> Galaxy S20 SM-G9810 5G s20G986S20Ug9880国行21,633978421420,2人付款,广东 深圳
亿轩优品店,1338.00,Samsung/<span class=H>三星</span> Galaxy S20 SM-G9810 5G S20+ S20U国行双卡5G<span class=H>手机</span>,743843079400,3人付款,广东 深圳
北京子成手机数码商城,1788.00,Samsung/<span class=H>三星</span> Galaxy S20 SM-G9810 5G S20+ S20UltraS10 S21全新,680949893102,7人付款,浙江 杭州
何大美利电子销售中心,468.00,Samsung/<span class=H>三星</span> Galaxy Folder2 SM-G1650翻盖智能移动4G老人<span class=H>手机</span>,650948528108,8人付款,广东 深圳
炫梦数码,1320.00,Samsung/<span class=H>三星</span> Galaxy S20 SM-G9810国行5G<span class=H>手机</span>S20Ultra全网通S21+,756581895584,4人付款,浙江 杭州
E心E意科技数码,1510.00,Samsung/<span class=H>三星</span> Galaxy S20 SM-G9810 5G国行s20+ s20Ultra全新<span class=H>手机</span>,721919607811,2人付款,上海
手机 ipad租赁专家,19.00,Samsung/<span class=H>三星</span> Galaxy S23 Ultra 2023年款新款<span class=H>手机</span>出租赁借用短租,705323590016,7人付款,北京
飞旋数码,1379.00,Samsung/<span class=H>三星</span> Galaxy Z Flip3 5G SM-F7110 国行小折叠屏<span class=H>手机</span>3代,713824601116,10人付款,广东 深圳
利基通讯,950.00,Samsung/<span class=H>三星</span> A04 A04e A04s 海外国际版 实惠便宜 4G正品<span class=H>手机</span>,734413376643,3人付款,广东 珠海
dfkuoqkwrp的小店,68.00,<span class=H>三星</span>直板E1200R移动版5G卡按键老人机儿童工厂无摄像头老年人<span class=H>手机</span>,733903484173,9人付款,广东 汕头
未来数码网,1792.00,三防15000毫安电池5G全网通双卡NF,746755380830,3人付款,广东 深圳
迈微数码,1160.00,全新原封正品Samsung/三星 Galaxy S10+ SM-G9750加s10plus手机4G,696859640590,69人付款,上海
百兆电子,1510.00,Samsung/<span class=H>三星</span> Galaxy S20 SM-G9810 5G全新S20+ S20Ultra国行<span class=H>手机</span>,721307885263,25人付款,浙江 杭州
电讯数码,1379.00,Samsung/<span class=H>三星</span> Galaxy Z Flip4 SM-F7210小折叠屏4代全网通5G<span class=H>手机</span>,727277650534,44人付款,广东 深圳
疯牛手机数码城,1600.00,Samsung/<span class=H>三星</span> Galaxy S21 5G SM-G9910国行s21+ s21Ultra全新<span class=H>手机</span>,721989124734,5人付款,浙江 杭州
迈微数码,1470.00,Samsung/<span class=H>三星</span> Galaxy Note10+SM-N9760 5G全网通国行双卡曲屏<span class=H>手机</span>,696964304781,31人付款,上海
东同数码通讯,1150.00,Samsung/<span class=H>三星</span> Galaxy Note20 5G SM-N9810国行双卡5G<span class=H>手机</span>N20Ultra,674609457237,4人付款,广东 深圳
芬芳正品数码店,510.00,Samsung/<span class=H>三星</span> Galaxy A9 Star SM-G8850/A6050全面屏全网通4G<span class=H>手机</span>,614437033325,1人付款,广东 深圳
北京老农民网络创业,1218.00,Samsung/<span class=H>三星</span> Galaxy S9 SM-G9608/DS 盖乐世G9650曲屏<span class=H>手机</span>国行,612744137127,9人付款,北京
问鼎天下旗舰店,2099.00,<span class=H>三星</span>/Samsung Galaxy A54 拍照a54<span class=H>手机</span>官方正品120Hz超顺滑全视屏120Hz超顺滑全视屏 双卡5G智能<span class=H>手机</span>,743086097132,14人付款,上海
北京家家手机数码商城,1858.00,Samsung/<span class=H>三星</span> Galaxy S10+ SM-G9750 S10 5G S10E S10+ S20全新,666904096189,6人付款,北京
迈微数码,1670.00,Samsung/<span class=H>三星</span> Galaxy S21+ 5G SM-G9960 S21 S21Ultra全新国行,708598575582,23人付款,上海
优品数码8888,868.00,Samsung/<span class=H>三星</span> Galaxy Note10 SM-N9700  Note 10+ 5G<span class=H>手机</span>双卡S10,669766816610,1人付款,广东 深圳
华兴数码手机店,868.00,Samsung/<span class=H>三星</span> Galaxy A90 5G SM-A9080 全网通5G双卡双待<span class=H>手机</span>,763752807708,2人付款,广东 深圳
称心数码,1180.00,Samsung/<span class=H>三星</span> Galaxy S20 SM-G9810国行双卡S20+5G新<span class=H>手机</span>S20ultra,759580043614,7人付款,浙江 嘉兴
迈微数码,1620.00,Samsung/<span class=H>三星</span> Galaxy S20 SM-G9810国行双卡全网通5G曲屏<span class=H>手机</span>S20+,697411238726,4人付款,上海
d[s61694726],200.00,Samsung/<span class=H>三星</span> SCH-I619,757996057884,1人付款,安徽 合肥
雅馨数码城,1218.00,Samsung/<span class=H>三星</span> Galaxy S10+ SM-G9750 <span class=H>三星</span>S10 5G S21 S22全新原装,692138021440,4人付款,广东 深圳
利基通讯,1550.00,Samsung/<span class=H>三星</span> Galaxy A34 A54 A24 全新正品 港澳国际版 <span class=H>手机</span>现货,710651842518,13人付款,广东 珠海
千寻瀑电子科技,1480.00,Samsung/<span class=H>三星</span> Galaxy Z Flip3国行折叠屏F71103代w23<span class=H>手机</span>翻盖5G,694828400586,44人付款,广东 深圳
开心淘手机专柜,2150.00,Samsung/<span class=H>三星</span> Galaxy Note20 Ultra 5G SM-N9860 双卡 三网5G<span class=H>手机</span>,714322898996,1人付款,广东 深圳
三星科创数码,1474.00,Samsung/<span class=H>三星</span> Galaxy Z Flip4 SM-F7210折叠屏新款zflip3正品<span class=H>手机</span>,731698462951,62人付款,广东 深圳
盼盼数码科技,1620.00,Samsung/<span class=H>三星</span> Galaxy S20 SM-G9810国行双卡全网通5G曲屏<span class=H>手机</span>S20+,714648957566,2人付款,广东 深圳
天道专柜,1580.00,Samsung/<span class=H>三星</span> Galaxy S21+ 5G SM-G9960<span class=H>手机</span>s21UItra全新国行<span class=H>手机</span>,720883844180,2人付款,上海
永盛通讯连锁机构,758.00,Samsung/<span class=H>三星</span> Galaxy F52 5G SM-E5260全新正品全网通5G双卡<span class=H>手机</span>,746133418300,3人付款,广东 东莞
燚森数码,1480.00,Samsung/<span class=H>三星</span> Galaxy S20 SM-G9810国行双卡全新5G<span class=H>手机</span>S20+Ultra,753835853291,27人付款,上海
升兴手机数码,1166.00,Samsung/<span class=H>三星</span> Galaxy A52 5G SM-A5260国行5G智能<span class=H>手机</span>,714260129821,4人付款,广东 深圳
E心E意科技数码,1470.00,Samsung/<span class=H>三星</span> Galaxy Note10+ SM-N9760 5G全网通国行<span class=H>手机</span>,740838801526,5人付款,上海
疯牛手机数码城,1950.00,Samsung/<span class=H>三星</span> Galaxy Note20 Ultra 5G SM-N9860 国行note20<span class=H>手机</span>,742090375419,43人付款,浙江 杭州
俊胜通讯,2138.00,Samsung/<span class=H>三星</span> Galaxy S22 5G SM-S9010S22Ultra S22+国行全网通5G,740061811365,2人付款,广东 深圳
苏宁易购官方旗舰店,2697.00,【立省600 晒单返现30元】<span class=H>三星</span>Galaxy A54 5G智能数码<span class=H>手机</span>Samsung全网通长续航游戏拍照官方旗舰a54a53升级,710285994027,0人付款,广东 阳江
轩垲科技,1910.00,Samsung/<span class=H>三星</span> Galaxy S21 FE 5G SM-G9900国行正品全网5G双卡双待,710627557426,3人付款,广东 深圳
鹏运数码城,1530.00,Samsung/<span class=H>三星</span> Galaxy S21+ 5G SM-G9960国行S21Ultra 三网双卡5G,673658878011,17人付款,广东 深圳
爱博数码科技城,1180.00,Samsung/<span class=H>三星</span> Galaxy Z Flip3 5G SM-F7110 三代折叠屏5G<span class=H>手机</span>W23,740852898352,12人付款,广东 深圳
北京家家手机数码商城,1488.00,原封Samsung/<span class=H>三星</span> Galaxy S10 SM-G9730 S10+plus 国行S10e<span class=H>手机</span>,626485642514,4人付款,北京
2023百小白,330.00,Samsung/<span class=H>三星</span> SM-J3300全网通移动电信<span class=H>手机</span> 学生老人备用小巧戒网,753414345591,4人付款,广东 深圳
E心E意科技数码,1420.00,Samsung/<span class=H>三星</span> Galaxy S21 5G SM-G9910国行S21Ultra5Gs20全网通,709668070658,6人付款,上海
心动数码科讯,2570.00,Samsung/<span class=H>三星</span> Galaxy S23 SM-S9110国行S23+双卡S23Ultra全网通5G,767760721167,25人付款,广东 深圳
香香国际数码,1600.00,Samsung/<span class=H>三星</span> Galaxy A54 5G SM-A5460 A14 34香港海外行版港代购,712755617682,4人付款,香港 香港岛
哈基米数码,1770.00,Samsung/<span class=H>三星</span> Galaxy S22+ 5G SM-S9060全网通国行5G<span class=H>手机</span>S22ultra,753866649116,8人付款,浙江 杭州
永盛通讯连锁机构,1858.00,Samsung/<span class=H>三星</span> Galaxy S20+ SM-G9860全新正品曲屏全网通5G<span class=H>手机</span>,712467615921,2人付款,广东 东莞
华兴数码手机店,1170.00,Samsung/<span class=H>三星</span> Galaxy A52 5G SM-A5260 全网通5G 双卡双待原装原,763724863969,3人付款,广东 深圳
北京家家手机数码商城,2298.00,Samsung/<span class=H>三星</span> Galaxy S21+ S20+ S21U S20 S22 全新正品送无线充,698255679305,5人付款,北京
苏宁易购官方旗舰店,3849.00,【新品上市 】<span class=H>三星</span>/Samsung Galaxy S23 FE 智能<span class=H>手机</span> 5G数码拍照官方旗舰s23fe<span class=H>三星</span>1070,746224593568,2人付款,上海
乐数码优品,1472.00,Samsung/<span class=H>三星</span> Galaxy Z Flip4 SM-F7210 四代折叠款zflip3 折叠屏,736181839948,33人付款,广东 广州
利基通讯,1300.00,Samsung/<span class=H>三星</span> A14 4G 5G <span class=H>手机</span> 海外国际版 全新原装 正品现货,630146950014,4人付款,广东 珠海
亿轩优品店,1258.00,Samsung/<span class=H>三星</span> Galaxy Note10 SM-N9700 NOTE10+ 5G国行双卡<span class=H>手机</span>,658324111500,41人付款,广东 深圳
三星官方旗舰店,3849.00,【下单立省550元 赠1年碎屏服务】<span class=H>三星</span>/Samsung Galaxy S23 FE 智能<span class=H>手机</span>5G数码拍照官方旗舰5000万像素后置,742425037547,4人付款,北京
未来数码网,1792.00,三防15000毫安电池5G全网通双卡NF,746755380830,3人付款,广东 深圳
迈微数码,1160.00,全新原封正品Samsung/三星 Galaxy S10+ SM-G9750加s10plus手机4G,696859640590,69人付款,上海
万尚达科技,680.00,Samsung/<span class=H>三星</span> Galaxy F52 5G SM-E5260 全网通5G 双卡双待 6400万,718522310213,6人付款,广东 深圳
南洋数码,1449.00,全新Samsung/<span class=H>三星</span>Galaxy S20 国行S21+双卡全网通5G曲屏<span class=H>手机</span>Ultra,756773037204,2人付款,浙江 温州
燚森数码,1560.00,Samsung/<span class=H>三星</span> Galaxy S21 5G SM-G9910国行双卡S21+Ultra曲屏<span class=H>手机</span>,753549917915,4人付款,上海
三星7天机授权企业店,2788.00,Samsung/<span class=H>三星</span> Galaxy S23 FE SM-S7110,757522768150,42人付款,广东 广州
E心E意科技数码,2280.00,Samsung/<span class=H>三星</span>Galaxy S20Ultra SM-G9880国行双卡全网通5G曲屏<span class=H>手机</span>,703034621906,6人付款,上海
北京家家手机数码商城,1858.00,Samsung/<span class=H>三星</span> Galaxy S20 SM-G9810国行双卡全网通5G曲屏<span class=H>手机</span>S20+,680877785945,4人付款,北京
三星官翻机授权企业店,3399.00,【演示机】Samsung/<span class=H>三星</span> Galaxy S23 SM-S9110全国联保,769999979134,5人付款,广东 广州
十年皇冠手机店,1650.00,Samsung/<span class=H>三星</span> Galaxy Z Flip4 SM-F7210国行折叠屏4代 ZFlip3<span class=H>手机</span>,744862948119,4人付款,广东 广州
泰斗科技 皇冠老店,2140.00,Samsung/<span class=H>三星</span> Galaxy S22 5G SM-S9010 国行双卡 全网通5G  S22+,714643621441,5人付款,广东 深圳
凤姐数码城一机一世界,1060.00,Samsung/<span class=H>三星</span> SM-W2018电信全网4G双卡智能商务原装国行翻盖<span class=H>手机</span>,718302453480,9人付款,广东 深圳
韦德数码通讯,4888.00,Samsung/<span class=H>三星</span> Galaxy S24 SM-S9210,763928158654,17人付款,广东 深圳
苏宁易购官方旗舰店,5899.00,领buds2pro耳机/晒单反50/现货速发/Galaxy S23+  SM-S9160 5G<span class=H>手机</span>全新官方正品智能Samsung<span class=H>三星</span>1070,728813357054,0人付款,上海
bihee旗舰店,2199.00,【3期免息/好礼选送/顺丰现货速发】Samsung/<span class=H>三星</span> Galaxy A54 5G智能<span class=H>手机</span>官方正品旗舰店全新正品,719004804436,1人付款,上海
北京子成手机数码商城,1518.00,全新原封正品Samsung/<span class=H>三星</span> Galaxy S10+ SM-G9750加s10plus<span class=H>手机</span>4G,668379821787,12人付款,浙江 杭州
优品数码正品店,2838.00,Samsung/<span class=H>三星</span> Galaxy S21 Ultra SM-G9980 S21+全网通5G<span class=H>手机</span>S20+,637683772821,9人付款,广东 深圳
鸿锋数码,1549.00,Samsung/<span class=H>三星</span> Galaxy Z Flip3 5G SM-F7110折叠屏5G<span class=H>手机</span>翻盖个性,735384992280,7人付款,广东 深圳
迈微数码,2210.00,Samsung/<span class=H>三星</span> Galaxy S20Ultra SM-SM-G9860 5G S20+ S20全新国行,704834895673,13人付款,上海
苏宁易购官方旗舰店,6199.00,【3期免息/价格直降】<span class=H>三星</span>Galaxy Z Flip5 5G 折叠屏<span class=H>手机</span> flip5全网通智能拍照游戏1070,687139738859,2人付款,江苏 南京
利基通讯,1450.00,现货Samsung/<span class=H>三星</span> Galaxy A15 A25 5G 海外国际版 全新正品<span class=H>手机</span>,760564018451,6人付款,广东 珠海
Andy数码折扣店,1512.00,Samsung/<span class=H>三星</span> W23 Flip SM-W7023ZKACHC升级心系天下折叠屏5G<span class=H>手机</span>,768560253090,62人付款,广东 广州
万顺数码通讯,1099.00,Samsung/<span class=H>三星</span> SM-W2018全网通4G 双卡智能商务原装翻盖心系天下机,679558537832,5人付款,广东 深圳
旺达通讯科技,1468.00,Samsung/<span class=H>三星</span> Galaxy A53 5G SM-A5360国行正品全网通5G智能<span class=H>手机</span>,687482934896,1人付款,广东 深圳
壹克数码,2898.00,Samsung/<span class=H>三星</span> Galaxy S23 SM-S9110 全网通 国行 双卡 <span class=H>手机</span> S22 U,735783743022,41人付款,广东 深圳
星恒优品,3250.00,Samsung/<span class=H>三星</span> Galaxy Z Fold3 5G SM-F9260 国行双卡大折叠5G<span class=H>手机</span>,769018739308,11人付款,广东 深圳
阳光3C数码,2830.00,Samsung/<span class=H>三星</span> Galaxy S21 Ultra SM-G9980 S21+全网通5G<span class=H>手机</span>S20+,638043553860,8人付款,广东 深圳
鑫浩数码通讯,4000.00,Samsung/<span class=H>三星</span> S22 Ultra 国行5G双卡 全网通,708284283344,5人付款,广东 深圳
腾兴数码通讯,2682.00,Samsung/<span class=H>三星</span> Galaxy S24+ SM-S9260<span class=H>三星</span>S24+国行全网通5G<span class=H>手机</span>,763569742959,4人付款,河南 郑州
富诚数码,1198.00,Samsung/<span class=H>三星</span> Galaxy Z Flip4 SM-F7210折叠屏4代  全网5G<span class=H>手机</span>,751276274636,17人付款,广东 深圳
新时代电讯,5043.00,Samsung/<span class=H>三星</span> Galaxy Z Flip5 SM-F7310<span class=H>三星</span><span class=H>手机</span>zflip5折叠屏5G,730609844663,22人付款,北京
三星正品店,1399.00,全新Samsung/<span class=H>三星</span>Galaxy S20+国行双卡双待全网通5G曲屏<span class=H>手机</span>Ultra,743248309236,26人付款,浙江 宁波
北京老农民网络创业,1558.00,Samsung/<span class=H>三星</span> Galaxy A52 5G SM-A5260正品双卡双模5G全网通<span class=H>手机</span>,698046726783,10人付款,北京
泰斗科技 皇冠老店,1450.00,Samsung/<span class=H>三星</span> Galaxy Note10+SM-N9760 5G全网通国行双卡曲屏<span class=H>手机</span>,668057948133,53人付款,广东 深圳
三星科创数码,989.00,Samsung/<span class=H>三星</span> Galaxy S20 Ultra SM-G9880 5G S20+全网通<span class=H>手机</span>S20U,694454260433,15人付款,广东 深圳
心动数码科讯,1325.00,Samsung/<span class=H>三星</span> Galaxy Note20 Ultra 5G SM-N9860 N20国行双卡<span class=H>手机</span>,718507413508,29人付款,广东 深圳
优品数码8888,1470.00,Samsung/<span class=H>三星</span> Galaxy Z Flip4 SM-F7210  国行折叠4代<span class=H>手机</span>zflip3,743481305851,13人付款,广东 深圳
心动数码科讯,1970.00,Samsung/<span class=H>三星</span> Galaxy S22 5G SM-S9010 国行双卡S22+S22Ultra<span class=H>手机</span>,733283693748,8人付款,广东 深圳
天道专柜,1470.00,国行正品Samsung/<span class=H>三星</span> Galaxy S20 SM-G9810 5G+S20Ultra双卡<span class=H>手机</span>,719231401453,8人付款,上海
鸿泰通讯,1749.00,Samsung/<span class=H>三星</span> Galaxy A54 5G SM-A5460双卡5G拍照智能<span class=H>手机</span>,743328065910,13人付款,广东 深圳
壹号手机通讯,3050.00,Samsung/<span class=H>三星</span> Galaxy S23 SM-S9110正品国行S23+双卡全网通5G<span class=H>手机</span>,758729937426,6人付款,广东 深圳
恒力实体店,1770.00,Samsung/<span class=H>三星</span> Galaxy S21 Ultra SM-G9980全网通国行双卡顺丰邮,707133714016,5人付款,上海
逗逗通讯数码,2140.00,Samsung/<span class=H>三星</span> Galaxy S22 5G SM-S9010国行双卡 S22Ultra曲屏S22+,708754740764,3人付款,广东 深圳
三星恒源盛达专卖店,2199.00,3期免息/当天发货Samsung/<span class=H>三星</span> Galaxy A54 5G SM-A5460官方a54<span class=H>手机</span>a53旗舰a52店官网s21学生f52正品,710074101263,5人付款,北京
十年皇冠手机店,1550.00,Samsung/<span class=H>三星</span> Galaxy Z Flip3 5G SM-F7110国行折叠屏3代w23<span class=H>手机</span>,745185507784,4人付款,广东 广州
北京子成手机数码商城,2288.00,Samsung/<span class=H>三星</span> Galaxy S21+S21 S20+ S21U S20 S22 全新正品送无线,698256531186,5人付款,浙江 杭州
上海德佑通讯,5099.00,闪送【未拆封】Samsung/<span class=H>三星</span> Galaxy S24 SM-S9210 国行正品联保,768267084083,3人付款,上海
卓越星园,2070.00,Samsung/<span class=H>三星</span> Galaxy Note20 Ultra 5G SM-N9810双卡国行双卡<span class=H>手机</span>,683090077868,16人付款,广东 深圳
未来数码网,1792.00,三防15000毫安电池5G全网通双卡NF,746755380830,3人付款,广东 深圳
迈微数码,1160.00,全新原封正品Samsung/三星 Galaxy S10+ SM-G9750加s10plus手机4G,696859640590,69人付款,上海
北京老农民网络创业,2388.00,Samsung/<span class=H>三星</span> Galaxy S21 5G SM-G9910国行双卡 S21Ultra曲屏S21+,697995418584,9人付款,北京
叮当数码城,2499.00,Samsung/<span class=H>三星</span> Galaxy Z Fold3 5G SM-F9260双卡大折叠屏国行<span class=H>手机</span>,759488983832,5人付款,广东 深圳
凤姐数码城一机一世界,1060.00,Samsung/<span class=H>三星</span> SM-W2018智能翻盖国行正品双卡双待全网通4心系天下,713222040219,11人付款,广东 深圳
星恒优品,3750.00,Samsung/<span class=H>三星</span> Galaxy Z Flip5 SM-F7310,755104269924,10人付款,广东 深圳
星恒优品,1400.00,Samsung/<span class=H>三星</span> Galaxy Note20 Ultra 5G SM-N9860 国行三网5G<span class=H>手机</span>,710698459702,4人付款,广东 深圳
阳光3C数码,4988.00,Samsung/<span class=H>三星</span> Galaxy S24 SM-S9210 新品5G全网通拍照<span class=H>手机</span>,768142069705,0人付款,广东 深圳
华源通讯数码,1450.00,Samsung/<span class=H>三星</span> Galaxy A53 5G SM-A5360全新正品双卡全网通,740805013713,2人付款,广东 深圳
三星7天机授权企业店,4288.00,【限时12期免息】Samsung/<span class=H>三星</span> Galaxy S23+ SM-S9160 拍照<span class=H>手机</span>,727314267990,11人付款,广东 广州
千寻瀑电子科技,1600.00,Samsung/<span class=H>三星</span> Galaxy Z Flip4 SM-F7210<span class=H>手机</span>折叠翻盖智能机,711515322346,20人付款,广东 深圳
金山数码,2788.00,Samsung/<span class=H>三星</span> SM-W2019正品智能商务翻盖<span class=H>手机</span>心系天下W2018全网通,714433807622,30人付款,北京
利基通讯,1750.00,现货 Samsung/<span class=H>三星</span> A53 A73 A33海外版A23国际版 全新原装A13<span class=H>手机</span>,641350558256,4人付款,台湾 台北
久汇数码专营店,2599.00,【晒单返50元/下单送好礼】Samsung/<span class=H>三星</span> A54 SM-A5460新品5G<span class=H>手机</span>官方旗舰店官网正品a53新款直降Galaxy a54,710089204406,3人付款,广东 深圳
华强官翻数码,1969.00,Samsung/<span class=H>三星</span> W24 Flip SM-W7024ZWACHC zflip3升级心系天下折叠,764670558018,12人付款,福建 莆田
亿轩优品店,3196.00,Samsung/<span class=H>三星</span> Galaxy Z Fold3 5G SM-F9260  双卡折叠屏<span class=H>手机</span>W23,748916527712,45人付款,广东 深圳
天猫校园会员官方旗舰店,5034.00,【校园专享 天猫自营 512G】<span class=H>三星</span> Galaxy S23旗舰正品智能<span class=H>手机</span>视觉夜拍<span class=H>三星</span>官方旗舰店官网 8GB+512GB,714235168034,0人付款,北京
菠萝数码BOLO,4858.00,Samsung/<span class=H>三星</span> Galaxy S24 SM-S9210全新<span class=H>手机</span>贴吧小红书菠萝数码,765378342940,4人付款,广东 深圳
华强官翻数码,1869.00,Samsung/<span class=H>三星</span> W23 Flip SM-W7023ZKACHC升级心系天下折叠屏5G<span class=H>手机</span>,757901887664,5人付款,福建 莆田
晶炎数码,1259.00,Samsung/<span class=H>三星</span> SM-W2019国行正品智能翻盖心系天下2018<span class=H>手机</span>,764846301629,0人付款,广东 深圳
北京家家手机数码商城,2888.00,Samsung/<span class=H>三星</span> Galaxy Note20 Ultra 5G SM-N9810曲屏国行双卡<span class=H>手机</span>,698301803249,2人付款,北京
千寻瀑电子科技,3930.00,Samsung/<span class=H>三星</span> Galaxy Z Fold4 SM-F9360国行双卡三网通5g折叠<span class=H>手机</span>,768250565222,2人付款,广东 深圳
逼哥手机店,1279.00,Samsung/<span class=H>三星</span> Galaxy Z Flip SM-F7000二代三代折叠屏F70705G紫色,612010480324,4人付款,山东 威海
爱博数码科技城,2850.00,Samsung/<span class=H>三星</span> Galaxy Z Flip5 SM-F7310小折叠屏Z FLIP5代 5G<span class=H>手机</span>,770510961455,3人付款,广东 深圳
千寻瀑电子科技,1600.00,Samsung/<span class=H>三星</span> Galaxy Z Flip3国行折叠屏F71105G魔盒3代<span class=H>手机</span>,692260575173,2人付款,广东 深圳
优品数码正品店,2318.00,Samsung/<span class=H>三星</span> Galaxy S20 SM-G9810 S20Ultra全网通5G<span class=H>手机</span>S22,674870257558,6人付款,广东 深圳
晶炎数码,1059.00,Samsung/<span class=H>三星</span> SM-W2018国行正品心系天下智能翻盖<span class=H>手机</span>w2019,763289292342,1人付款,广东 深圳
北京子成手机数码商城,1138.00,Samsung/<span class=H>三星</span> Galaxy S9 SM-G9608/DS 盖乐世G9650曲屏<span class=H>手机</span>国行,612716342802,4人付款,浙江 杭州
能良数码官方旗舰店,2799.00,【享12期免息 送多重豪礼】<span class=H>三星</span>Galaxy A54 <span class=H>手机</span>5G大角度OIS光学防抖IP67级防尘防水5000mAh大电池 Y,710683807559,4人付款,浙江 金华
郑州久久通讯,4994.00,Samsung/<span class=H>三星</span> Galaxy Z Flip5 SM-F7310单卡新款折叠5G<span class=H>手机</span>,732594307613,6人付款,河南 郑州
阳光3C数码,2810.00,Samsung/<span class=H>三星</span> Galaxy S22+ 5G SM-S9060三网s22新款5G<span class=H>手机</span> s22u,704583819383,4人付款,广东 深圳
三星官翻机授权企业店,4199.00,【限时12期免息】Samsung/<span class=H>三星</span> Galaxy S23+ SM-S9160 大屏<span class=H>手机</span>,765067647349,6人付款,广东 广州
华源通讯数码,480.00,Samsung/<span class=H>三星</span> Galaxy C9 Pro SM-C9000,743118601140,1人付款,广东 深圳
老登数码,1400.00,Samsung/<span class=H>三星</span> Galaxy Z Flip3 5G SM-F7110小折叠三代,743511689074,4人付款,山东 威海
苏宁易购官方旗舰店,3699.00,<span class=H>三星</span>Galaxy ZFlip3 5G SM-F7110折叠屏新品5G智能拍照<span class=H>手机</span>正品zflip3<span class=H>三星</span>1070,627558156195,5人付款,江苏 南京
旺达通讯科技,728.00,Samsung/<span class=H>三星</span> Galaxy F52 5G SM-E5260全网通5G四摄官方正品<span class=H>手机</span>,652609626510,6人付款,广东 深圳
112470,2250.00,Samsung/<span class=H>三星</span> Galaxy S20 Ultra SM-G9880 5G双卡国行S20+全网通,761554459016,5人付款,广东 深圳
小英数码科技,1438.00,Samsung/<span class=H>三星</span> Galaxy Z Flip4 SM-F7210 ZFlip3 <span class=H>三星</span>折叠全网5G通,768379719410,26人付款,广东 深圳
天道专柜,1600.00,Samsung/<span class=H>三星</span> Galaxy S22 5G SM-S9010国行正品5g<span class=H>手机</span>全网通Ultra,715424837508,3人付款,上海
北京老农民网络创业,1888.00,Samsung/<span class=H>三星</span> Galaxy Note10+ SM-N9760 5G全新国行双卡曲屏<span class=H>手机</span>,681498447947,20人付款,北京
乐乐智能科技,1838.00,Samsung/<span class=H>三星</span> Galaxy A54 5G SM-A5460全网通防水尘全国联保<span class=H>手机</span>,712655487473,10人付款,广东 深圳
北京子成手机数码商城,1598.00,Samsung/<span class=H>三星</span> Galaxy A52  5G SM-A5260正品双卡双模5G全网通<span class=H>手机</span>,697806493107,5人付款,浙江 杭州
