shopTitle,price,title,item_id,realSales,procity
fashion 科技数码,485.00,Huawei/<span class=H>华为</span> P20 Pro鸿蒙系统<span class=H>手机</span>便宜安卓学生机拍照<span class=H>手机</span>,740683472215,2人付款,广东 深圳
福乐淘数码专营店,1388.00,顺丰当天发 新款50pro 12+512GB快充1亿像素曲屏游戏智能5g x50<span class=H>华为</span><span class=H>手机</span>官方旗舰正品店官网正品选60pro 2024,758960883724,38人付款,广东 深圳
天星严选通讯,712.00,Huawei/<span class=H>华为</span> nova 5 Pro 官方正品 麒麟980处理器4G全网通,721902937396,13人付款,安徽 芜湖
良品数码严选,715.00,Huawei/<span class=H>华为</span> 畅享20 Plus 5G原装正品鸿蒙全网通学生备用智能<span class=H>手机</span>,747497327281,3人付款,广东 深圳
光速数码,359.00,MIUI/小米 REDMI 9A大屏幕大电池学生老人便宜智能手机红米12C,758383852905,100+人付款,广东 深圳
领星数码店,669.00,Huawei/华为 畅享20 Pro全网通5G智能手机学生上网课老人千元备用,744226744341,78人付款,广东 深圳
可乐严选数码,316.00,Huawei/华为 畅享10正品鸿蒙系统,756779362524,100+人付款,广东 汕头
翼天下天翼电信旗舰店,999.00,【官网正品+顺丰优先】<span class=H>华为</span>/HUAWEI畅享60<span class=H>手机</span>官方旗舰店正品新款智能直降学生老人千元畅享60鸿蒙系统<span class=H>手机</span>,717364705396,0人付款,江苏 南京
龙凤吉祥数码科技,378.00,Huawei/<span class=H>华为</span> 畅享10 官方智能正品双卡老人游戏学生全网通<span class=H>手机</span>,748467893470,88人付款,广东 深圳
雪山严选,669.00,Huawei/<span class=H>华为</span> 畅享20 Pro全网通5G智能<span class=H>手机</span>学生上网课老人千元备用,742483268330,18人付款,广东 深圳
HUAWEl数码联名,799.00,Huawei/<span class=H>华为</span> Mate 60 Pro荣耀官方旗舰P60 Pro鸿蒙畅享70智能<span class=H>手机</span>,768076677947,46人付款,广东 深圳
时越数码商城,450.00,新品Huawei/<span class=H>华为</span> 畅享 20e 全网通4G老年学生备用20E麒麟智能<span class=H>手机</span>,684517040554,7人付款,广西 钦州
威博优品数码,850.00,Huawei/<span class=H>华为</span> P30 全网通4G<span class=H>手机</span> NFC麒麟980 鸿蒙系统P30pro,767588540211,11人付款,江苏 苏州
海康智能数码专营店,1358.00,分期免息 现货当天发！ HUAWEI/<span class=H>华为</span>Mate50 系列新款X50 5G曲面屏旗舰<span class=H>手机</span>游戏官方专卖正品官网店60/50pro+,737784519165,27人付款,广东 深圳
欣新数码,680.00,Huawei/<span class=H>华为</span>畅享20Plus5G 90Hz高刷真全屏 大屏 超级快充现货速发,746738510551,15人付款,广东 深圳
鸿蒙线上体验店,1477.00,Huawei/<span class=H>华为</span> P40 5G P40Pro官方正品全网通麒麟990鸿蒙系统智能手,723362507058,200+人付款,广东 珠海
翼天下天翼电信旗舰店,1499.00,【官网正品+顺丰优先】<span class=H>华为</span>/HUAWEI畅享60pro<span class=H>手机</span>官方旗舰店正品新款智能直降学生老人千元畅享60鸿蒙系统,718666708593,0人付款,江苏 南京
松信通手机专营店,999.00,当天发货/送碎屏保 HUAWEI/<span class=H>华为</span>畅享70 新款<span class=H>手机</span>官方旗舰正品店官网畅享70pro系列60全面屏拍照游戏<span class=H>手机</span>,716520643849,11人付款,广东 深圳
yiyi数码,298.00,Huawei/<span class=H>华为</span> Mate 9安卓智能工作室百元便宜备用学生老人双卡<span class=H>手机</span>,713679834681,8人付款,广东 深圳
华信优选数码,920.00,Huawei/<span class=H>华为</span> P30 PRO 曲面屏双卡全网通P30直面屏鸿蒙智能4G<span class=H>手机</span>,724896785635,2人付款,上海
创新数码8号店,390.00,<span class=H>华为</span> NOVA8SE鸿蒙大屏便宜老人5G智能<span class=H>手机</span>游戏安卓学生百元机网课,743519328569,7人付款,广东 深圳
苏宁易购官方旗舰店,1499.00,【新品】<span class=H>华为</span>畅享 70 Pro 1亿像素超清影像40W超级快充5000mAh大电池长续航 鸿蒙智能<span class=H>手机</span>,761472557189,7人付款,江苏 南京
华宏优品数码,1288.00,Huawei/<span class=H>华为</span> nova 8 Pro 5G 麒麟985<span class=H>手机</span> nova8pro <span class=H>华为</span><span class=H>手机</span> 5g,736144973894,65人付款,北京
明迅数码,1133.00,Huawei/<span class=H>华为</span> Nova 7 5G全网通麒麟985学生游戏直播拍照5G智能<span class=H>手机</span>,741299903376,39人付款,广东 深圳
酷玩机科技,588.00,Huawei/<span class=H>华为</span> nova 5i Pro全网通4g<span class=H>手机</span>nava5z学生<span class=H>手机</span>鸿蒙备用机,733844150731,6人付款,广东 深圳
玲珑数码通讯,600.00,Huawei/<span class=H>华为</span> nova 5i Pro全网通4G快充学生智能<span class=H>手机</span>老人老年机,759964609459,7人付款,广东 东莞
品德数码网,428.00,<span class=H>华为</span>老年翻盖<span class=H>手机</span>超长待机老人<span class=H>手机</span>大屏幕大字大声音电信4G全网通,763496354756,17人付款,北京
A东富通讯,465.00,Huawei/<span class=H>华为</span> nova 3全网通4G麒麟970老人学生网课备用机官方正品,710685095361,10人付款,广东 深圳
数码通讯店,398.00,Huawei/<span class=H>华为</span> 畅享9S全网通鸿蒙学生老人备用工作双卡百元特价<span class=H>手机</span>,744315698599,6人付款,广东 深圳
严选优品通讯,710.00,Huawei/<span class=H>华为</span> 畅享 20 Plus原装正品学生游戏鸿蒙智能<span class=H>手机</span>老人备用,719867965468,6人付款,广东 广州
威哥仔数码,358.00,Huawei/<span class=H>华为</span> P20 移动联通电信4G<span class=H>手机</span> 游戏 拍照备用学生麒麟970,714922191483,8人付款,广东 深圳
松达汇手机,598.00,Huawei/<span class=H>华为</span> 畅享 60新款<span class=H>手机</span>官方旗舰正品店学生拍照游戏<span class=H>手机</span>,695513457047,4人付款,广东 深圳
小凯科技,686.00,Huawei/<span class=H>华为</span> <span class=H>华为</span> 畅享Z 5G全网通老人学生鸿蒙官方正品智能<span class=H>手机</span>,742007258213,7人付款,四川 遂宁
星辰电子通讯,854.00,Huawei/<span class=H>华为</span> nova 5 Pro正品麒麟980芯片学生老人智能拍照<span class=H>手机</span>NFC,727886778109,2人付款,浙江 杭州
华盛数码手机店,178.00,<span class=H>华为</span>老人<span class=H>手机</span>超长待机大声大字大屏全网通4G移动电信语音王老年机,753457542093,34人付款,广东 广州
泷泽数码,663.00,<span class=H>华为</span>正品老年机全网通4G老人智能<span class=H>手机</span>大字大屏大声音官方超长待机,673634499809,27人付款,广东 深圳
小野优品,509.00,Huawei/<span class=H>华为</span> Mate 10商务旗舰机麒麟970鸿蒙系统全网双卡摄正品机,709955087347,37人付款,江苏 常州
风飞数码专营店,1188.00,分期免息/送豪华礼 荣耀Play8T 12+256G 5G全网通大屏快充游戏智能拍照正品店官网5g旗舰<span class=H>手机</span>分为P60/Mate/80,747169898333,6人付款,广东 深圳
通达数码正品商城,368.00,<span class=H>华为</span>HUAWEI 畅享9 PLUS畅想9S正品学生老人 智能备用工作<span class=H>手机</span>10s,677097378347,2人付款,广东 深圳
信乐数码,310.00,HUAWEI <span class=H>华为</span>畅享10e<span class=H>手机</span>全网通4G老人学生智能畅享10<span class=H>手机</span>,689610635657,9人付款,广东 深圳
yiyi数码,386.00,Huawei/<span class=H>华为</span> Mate 10全网通智能学生备用老人清仓工作双卡待<span class=H>手机</span>,764732031759,5人付款,广东 深圳
HVAWEI 品牌店,698.00,Huawei/<span class=H>华为</span> Nova 7全网通5G<span class=H>手机</span>麒麟985芯片nova7Pro鸿蒙系统7SE,761829067490,4人付款,广东 深圳
卓越电讯数码,278.00,Huawei/<span class=H>华为</span> nova 3i全网通智能老人<span class=H>手机</span>游戏全面屏百元学生<span class=H>手机</span>,705665059117,2人付款,广东 深圳
恒时代通讯,298.00,Huawei/<span class=H>华为</span> 畅享9 官方正品大屏老人机学生全网通4G智能备用<span class=H>手机</span>,759073932231,2人付款,广东 深圳
广优原装正品,870.00,Huawei/<span class=H>华为</span> P30 P30pro 双卡双待全网通正品<span class=H>手机</span>麒麟980 现货,744174527736,8人付款,广东 深圳
严选数码商城1,153.00,【官方正品】<span class=H>华为</span>老人<span class=H>手机</span>超长待机大声5G大字大屏全网通4G老年机,762794740313,22人付款,广东 深圳
创能易购数码,490.00,<span class=H>华为</span> nova 7Pro全网通5G鸿蒙NFC大屏学生曲屏<span class=H>手机</span>老人游戏nova7se,728698847829,8人付款,广东 深圳
天际数码通讯,780.00,Huawei/<span class=H>华为</span> P20 Pro原装正品麒麟970全网通4G智能老人机备用机,719935264173,2人付款,江苏 常州
顺捷手机数码商城,599.00,Huawei/<span class=H>华为</span> NOVA 5i 官方正品智能大屏4G全网通学生游戏备用<span class=H>手机</span>,761331776491,1人付款,广东 深圳
众诚数码通讯,683.00,Huawei/<span class=H>华为</span> Mate 20全网通4G鸿蒙6.53寸大屏NFC游戏拍照智能<span class=H>手机</span>,765607144763,6人付款,广东 东莞
智当星数码,1538.00,Huawei/<span class=H>华为</span> P40 Pro曲面屏5G全网通麒麟990官方正品鸿蒙智能<span class=H>手机</span>,743598759603,35人付款,广东 深圳
元宇宙电讯,1250.00,Huawei/<span class=H>华为</span> 畅享 70 Pro全新官方正品千元老年人学生<span class=H>手机</span>畅享70,761707018465,17人付款,浙江 杭州
光速数码,359.00,MIUI/小米 REDMI 9A大屏幕大电池学生老人便宜智能手机红米12C,758383852905,100+人付款,广东 深圳
领星数码店,669.00,Huawei/华为 畅享20 Pro全网通5G智能手机学生上网课老人千元备用,744226744341,78人付款,广东 深圳
可乐严选数码,316.00,Huawei/华为 畅享10正品鸿蒙系统,756779362524,100+人付款,广东 汕头
潮潮0756,944.40,Huawei/<span class=H>华为</span> nova 6/nova 6 5G麒麟990全面屏游戏学生旗舰<span class=H>手机</span>NFC,727043364404,34人付款,广东 深圳
亿品汇数码专营,999.00,<span class=H>华为</span>智选 麦芒9 5G<span class=H>手机</span>官方授权店正品新款 全网通5G双卡<span class=H>手机</span> 移动联通电信拍照<span class=H>手机</span>麦芒,624299860655,3人付款,江苏 南京
HVAWEI 品牌9年老店,898.00,Huawei/<span class=H>华为</span> P30<span class=H>手机</span>官方旗舰正品P30pro麒麟芯片980鸿蒙系统智能,757958095656,36人付款,广东 广州
联达国际5G,1099.00,Huawei/<span class=H>华为</span> Mate 60Pro新款正品官方旗舰100Pro荣耀X50智能<span class=H>手机</span>,766777908357,100+人付款,广东 广州
喵速达电器官方旗舰店,988.00,下拉商详领100元品类券【阿里官方自营】<span class=H>华为</span>/HUAWEI 畅享60<span class=H>手机</span>6000mAh续航鸿蒙智能<span class=H>手机</span><span class=H>华为</span>正品官方旗舰店,708994997922,3人付款,浙江 杭州
海源数码,358.00,Huawei/<span class=H>华为</span> 畅享 10e老人机大字体全网通4G八核老人学生智能手,755015244334,2人付款,广东 深圳
天星严选通讯,976.00,Huawei/<span class=H>华为</span> nova 6 5G 麒麟990全网通大屏<span class=H>手机</span>,749841651468,3人付款,安徽 芜湖
施漫品牌折扣店,799.00,Huawei/<span class=H>华为</span> Mate 60 Pro正品新款1TB荣耀官方旗舰nova12智能<span class=H>手机</span>,768505746299,36人付款,广东 深圳
星辰电子通讯,854.00,Huawei/<span class=H>华为</span> nova 5 Pro<span class=H>手机</span>麒麟980芯片学生老人智能拍照<span class=H>手机</span>NFC,750232677687,2人付款,浙江 杭州
安安数码店,258.00,Huawei/<span class=H>华为</span> mate8/9全网通大屏大电池网课学生老人抖音备用<span class=H>手机</span>,687343749862,4人付款,广东 深圳
科盛数码商城,1139.00,Huawei/<span class=H>华为</span> Nova 7 5G <span class=H>手机</span> Nova7 Pro 全网通 麒麟985 双卡双待,718015384391,96人付款,广东 广州
壹壹数码正品店,148.00,<span class=H>华为</span>翻盖超长待机老人<span class=H>手机</span>移动联通电信4G全网通大声大字老年<span class=H>手机</span>,756121611295,46人付款,广东 广州
富华数码,78.00,<span class=H>华为</span>老人<span class=H>手机</span>超长待机大屏大字大声音联通电信4G全网通按键老年机,751392472518,1人付款,上海
二手数码小店1,660.00,Huawei/<span class=H>华为</span> Mate 30 5G麒麟990鸿蒙系统指纹人脸无线充电2  <span class=H>手机</span>,726855047029,59人付款,安徽 亳州
若竹科技数码,519.00,Huawei/<span class=H>华为</span> 畅享20 5G全网通学生游戏拍照老人低价工作室2<span class=H>手机</span>,768963526043,7人付款,广东 深圳
智信数码科技,308.00,Huawei/<span class=H>华为</span> 麦芒 8/7/6全网通4G学生全面屏指纹识别三摄拍照<span class=H>手机</span>,702696514887,3人付款,广东 深圳
严选数码产品店,798.00,Huawei/<span class=H>华为</span> nova 7 SE 5G全网通学生鸿蒙千元机正品旗舰智能<span class=H>手机</span>,743239593016,33人付款,广东 深圳
HUAWEl手机数码销售店,678.00,【百亿补贴】Huawei/<span class=H>华为</span> 畅享50 智能老人游戏学生新款千元<span class=H>华为</span>,759723016102,35人付款,广东 深圳
我没K 科技数码,460.00,Huawei/<span class=H>华为</span> 畅享20 SE 正品游戏老人学生美颜智能2<span class=H>手机</span>游戏快速,765745953417,1人付款,广东 深圳
施漫品牌折扣店,799.00,Huawei/<span class=H>华为</span> Mate 60 Pro荣耀官方旗舰P60 Pro鸿蒙畅享70智能<span class=H>手机</span>,768507655581,20人付款,广东 深圳
改行大清仓,678.00,Huawei/<span class=H>华为</span> nova 6/nova 6 5G 全面屏学生游戏老年智能<span class=H>手机</span>,763907812166,7人付款,北京
又双叒叕数码,538.00,Huawei/<span class=H>华为</span> nova 5i Pro官方正品4G智能<span class=H>手机</span>麒麟鸿蒙系统学生机,746472841690,1人付款,上海
创能易购数码,390.00,<span class=H>华为</span>nova 6 5G网络全面屏鸿蒙学生游戏NFC安卓老双卡大屏智能<span class=H>手机</span>,750240741631,5人付款,广东 深圳
机动人心,980.00,Huawei/<span class=H>华为</span> nova 7 5G Nova7pro官方正品全网通麒麟鸿蒙双卡<span class=H>手机</span>,768110461727,89人付款,四川 宜宾
昊玉数码专营店,899.00,顺丰闪发【新春开门红】Huawei/<span class=H>华为</span>P50SE<span class=H>手机</span>5G新款游戏拍照学生老年人备用机智能<span class=H>华为</span><span class=H>手机</span>p60pro畅玩40plus,768278754483,18人付款,广东 深圳
帆帆数码通,519.00,Huawei/<span class=H>华为</span> P20<span class=H>手机</span> 双卡双待 顺丰包邮 鸿蒙系统,633513848744,28人付款,广东 深圳
创钻手机专营店,1398.00,【春节不打烊+送豪礼+碎屏险】HUAWEI/<span class=H>华为</span> Nova10 全网通<span class=H>手机</span>4G前置6000万追焦66w超级快充超轻薄,740711112930,3人付款,河南 郑州
云中博数码,999.00,Huawei/<span class=H>华为</span>畅享 70<span class=H>手机</span>旗舰官方官网畅想70ProX系列千元机排行榜,748025492718,48人付款,广东 深圳
品德数码网,388.00,<span class=H>华为</span>老年翻盖<span class=H>手机</span>超长待机老人<span class=H>手机</span>大屏幕大字大声音电信4G全网通,766997674390,17人付款,北京
佳欣数码通讯,1049.00,新款Huawei/<span class=H>华为</span>畅享70 系列鸿蒙<span class=H>手机</span>旗舰官方官网正品畅想70Pro,713695324561,90人付款,广东 深圳
正品数码通讯,830.00,<span class=H>华为</span>畅享60新款<span class=H>手机</span>畅想60/<span class=H>华为</span> 畅享60Pro国行正品全网通直降,709482219727,10人付款,广东 深圳
狂飙优选数码店,1199.00,Huawei/<span class=H>华为</span> <span class=H>华为</span>畅享 70新品<span class=H>手机</span>学生老人机8GB+128GB,757018624201,200+人付款,浙江 金华
信达数码通,295.00,Huawei/<span class=H>华为</span> 畅享10官方正品旗航想享9全网通 双卡老人机智能<span class=H>手机</span>,752932176222,31人付款,广东 深圳
梦创通信,598.00,Huawei/<span class=H>华为</span> 畅享20 Pro原装正品学生游戏5G<span class=H>手机</span>鸿蒙全网通备用,734719003767,13人付款,广东 广州
松茂盛数码专营店,699.00,当天发货/送豪礼 Huawei/<span class=H>华为</span>畅享60新款<span class=H>手机</span>畅享70官方官网旗舰正品店长续航超清影像直面屏鸿蒙智能<span class=H>手机</span>,754220520259,51人付款,广东 深圳
瑞幸数码科技,148.00,<span class=H>华为</span>翻盖老人<span class=H>手机</span>全网通4G<span class=H>手机</span>老人大字大声移动联通电信超长待机,761755561834,3人付款,广东 深圳
威博优品数码,770.00,Huawei/<span class=H>华为</span> Nova 7 麒麟985芯片 鸿蒙系统 7SE 5G全网通 <span class=H>手机</span>,767670955072,28人付款,江苏 苏州
易达通优品,850.00,Huawei/<span class=H>华为</span> P30 P30pro 双卡全网通正品<span class=H>手机</span> 麒麟980高端徕卡40,742846539704,22人付款,广东 深圳
华信优选数码,850.00,Huawei/<span class=H>华为</span> P30 全网通双卡双待<span class=H>手机</span> NFC麒麟980 鸿蒙系统P30pro,727128644604,100+人付款,上海
雪山严选,363.00,<span class=H>华为</span>HUAWEI 畅享9 PLUS畅想9S正品学生老人 智能备用工作<span class=H>手机</span>10s,660645316979,5人付款,广东 深圳
鑫运优选数码,960.00,Huawei/<span class=H>华为</span> Nova 7 5G<span class=H>手机</span>麒麟985芯片双卡双待全网通鸿蒙系统,744116972153,23人付款,江苏 南京
严选数码产品店,580.00,Huawei/<span class=H>华为</span> P20 全网通官方智能学生NFC百元机旗舰备用工作<span class=H>手机</span>,748716726376,33人付款,广东 深圳
华芯数码店,778.00,Huawei/<span class=H>华为</span> nova 5 Pro全网通麒麟980智能学生老人备用机NFC<span class=H>手机</span>,761737437566,5人付款,广东 深圳
品德数码网,388.00,<span class=H>华为</span>老年翻盖<span class=H>手机</span>超长待机老人<span class=H>手机</span>大屏幕大字大声音电信4G全网通,762724096271,48人付款,北京
易达通优品,780.00,Huawei/<span class=H>华为</span> Mate 20原装正品全网通麒麟980鸿蒙高端老人学生<span class=H>手机</span>,742502020739,4人付款,广东 深圳
光速数码,359.00,MIUI/小米 REDMI 9A大屏幕大电池学生老人便宜智能手机红米12C,758383852905,100+人付款,广东 深圳
领星数码店,669.00,Huawei/华为 畅享20 Pro全网通5G智能手机学生上网课老人千元备用,744226744341,78人付款,广东 深圳
可乐严选数码,316.00,Huawei/华为 畅享10正品鸿蒙系统,756779362524,100+人付款,广东 汕头
圆特数码专营店,1299.00,新品上市！<span class=H>华为</span>Play8T 5G<span class=H>手机</span>6000mAh大电池长续航新款智能游戏拍照<span class=H>华为</span><span class=H>手机</span>官方旗舰店官方正品,769160159107,5人付款,广东 深圳
宇宙银河手机,1230.00,Huawei/<span class=H>华为</span> 畅享 70 Pro 新款官方正品<span class=H>手机</span> <span class=H>华为</span>畅享70pro,768825912612,8人付款,江苏 南京
科技展,649.00,Huawei/<span class=H>华为</span>  NOVA 6麒麟990处理器全网通5G鸿蒙 指纹全面屏2<span class=H>手机</span>,765775551124,11人付款,广东 深圳
宏运华南仓,1490.00,Huawei/<span class=H>华为</span> P40 Pro官方正品 <span class=H>华为</span>P40pro麒麟5G全网通准新<span class=H>手机</span>,754808261724,32人付款,广东 深圳
启民数码,954.00,Huawei/<span class=H>华为</span> nova 6/nova 6 5G<span class=H>手机</span>麒麟990芯片全面屏拍照游戏NFC,764818012163,40人付款,浙江 杭州
华贸天地数码,638.00,正品Huawei/<span class=H>华为</span> MATE30全网通5G麒麟990鸿蒙系统NFC无线充电<span class=H>手机</span>,760813834625,0人付款,广东 深圳
苏宁易购直营企业店,889.00,Huawei/<span class=H>华为</span> <span class=H>华为</span>畅享 70<span class=H>手机</span>老人游戏拍照千元机畅想【2127】,754124232965,3人付款,北京
元华手机数码商城,618.00,nova5i Pro<span class=H>华为</span>正品展示机麒麟810芯超划算游戏智能旗舰备用<span class=H>手机</span>,762099225202,1人付款,广东 深圳
宏达鑫辉数码专营店,1398.00,分期免息!  <span class=H>华为</span>50pro 12+256GB 5G<span class=H>手机</span>X50i拍照游戏智能新款<span class=H>华为</span><span class=H>手机</span>官方旗舰店官网正品 P mate 40 50pro,745808006207,10人付款,广东 深圳
专业品牌数码,185.00,【官方正品】<span class=H>华为</span>老人<span class=H>手机</span>超长待机大声音大字大屏全网通4G老年机,754207221734,2人付款,广东 深圳
改行大清仓,150.00,Huawei/<span class=H>华为</span> nova 2 Plus全网通4G指纹双卡智能<span class=H>手机</span>大电池学生,702523481766,2人付款,北京
龙达数码通讯,1095.00,Huawei/<span class=H>华为</span> 畅享 60X 国行正品全网通7000m毫安长续航智能<span class=H>手机</span>,757915988100,20人付款,广东 深圳
瑞幸数码科技,105.00,<span class=H>华为</span>老人<span class=H>手机</span>超长待机大屏大字大声音联通电信移动4G全网通老年机,768268339877,25人付款,广东 深圳
臻火数码旗舰店,999.00,【可减210元】HUAWEI/<span class=H>华为</span>畅享 70 6000mAh大电池超长续航 6.75英寸影音大屏 <span class=H>华为</span>官方旗舰店鸿蒙智能<span class=H>手机</span>,753297705467,11人付款,浙江 杭州
翼天下天翼电信旗舰店,1599.00,【现货速发 官网正品】 <span class=H>华为</span>畅享 60X 7000mAh长续航 6.95英寸 影音大屏,673001846148,1人付款,江苏 南京
狂飙优选数码店,1599.00,Huawei/<span class=H>华为</span> <span class=H>华为</span>畅享 70新品<span class=H>手机</span>学生老人机8GB+256GB,757144017333,200+人付款,浙江 金华
杰诚电讯,758.00,Huawei/<span class=H>华为</span> 畅享 60新品6000mAh长续航老人全网通畅想<span class=H>华为</span>联保,758170973091,30人付款,河北 唐山
腾达优选数码,1288.00,Huawei/<span class=H>华为</span> nova 8 5G曲面屏<span class=H>手机</span>麒麟985芯片nova8pro鸿蒙系统,763696544997,34人付款,江苏 无锡
正品数码通讯,1225.00,<span class=H>华为</span>畅享70Pro新款<span class=H>手机</span>/<span class=H>华为</span>享畅70Por国行正品全网通直降畅想70,769403742116,12人付款,广东 深圳
原装全新手机正品实体店,90.00,<span class=H>华为</span>老人机超长待机大声音老年<span class=H>手机</span>大屏大字电信移动联通全网通4G,743200522791,200+人付款,浙江 杭州
优品数码通讯店,98.00,<span class=H>华为</span>老人机超长待机大声大字移动联通电信4G全网通老年<span class=H>手机</span>语音王,744313029123,200+人付款,广东 广州
爱妆饰,575.00,Huawei/<span class=H>华为</span> P10 P10plus徕卡智能双卡双待全网通4G原装小屏<span class=H>手机</span>,681447703639,3人付款,广东 深圳
腾达优选数码,1598.00,Huawei/<span class=H>华为</span> Mate 30 Pro 5G全网通麒麟990处理器mate30鸿蒙系统,763899059084,22人付款,江苏 无锡
东胜科技商城,893.00,Huawei/<span class=H>华为</span> <span class=H>华为</span>畅享 70鸿蒙智能<span class=H>手机</span>6000mAh大电池6.75英寸学生,757937151797,3人付款,四川 成都
腾达优选数码,920.00,Huawei/<span class=H>华为</span> P30 PRO 麒麟980曲面屏双卡全网通p30鸿蒙智能4G<span class=H>手机</span>,761928594766,39人付款,江苏 无锡
德胜通讯数码,818.00,Huawei/<span class=H>华为</span> nova 7 SE全网通5G<span class=H>手机</span>麒麟985芯片nova7Pro鸿蒙系统,761252495199,6人付款,广东 深圳
兴华手机数码,79.00,<span class=H>华为</span>老人机<span class=H>手机</span>4G全网通大字大声音大屏超长待机移动电信老年<span class=H>手机</span>,756751025946,11人付款,浙江 杭州
惠至安数码专营店,899.00,顺丰当天发/X50系列 16+512GB大双存 5G<span class=H>华为</span><span class=H>手机</span>曲面屏 一亿像素高清拍照官方旗舰正品店官网快充x40/p60pro,764812341165,41人付款,广东 深圳
西湖数码,840.00,畅享70新款Huawei/<span class=H>华为</span> <span class=H>华为</span>畅享 70国行正品大电池千元老人<span class=H>手机</span>,757099369300,12人付款,广东 韶关
永乐数码通讯,618.00,Huawei/<span class=H>华为</span> nova 4官方正品麒麟970老人学生全网通智能大屏<span class=H>手机</span>,728398665989,3人付款,北京
金钊通讯,868.00,秒发Huawei/<span class=H>华为</span> <span class=H>华为</span>畅享 70 6000mAh超长续航摄影鸿蒙老年<span class=H>手机</span>,754004727215,27人付款,广东 深圳
华盛数码手机店,218.00,<span class=H>华为</span>翻盖老年机超长待机老人<span class=H>手机</span>大屏大字大声移动电信4G全网通,740076107681,100+人付款,广东 广州
严选数码商城1,88.00,<span class=H>华为</span>老人<span class=H>手机</span>超长待机大屏大字大声音联通电信4G全网通按键老年机,769956462581,17人付款,广东 深圳
中创青云数码专营店,1528.00,分期免息/顺丰速发 <span class=H>华为</span>P50 Pro 12+512GB 新款X50i + 5G智能<span class=H>手机</span>1亿像素官方旗舰正品店官网<span class=H>华为</span><span class=H>手机</span>mate,765735899158,3人付款,广东 深圳
鑫运优选数码,1068.00,Huawei/<span class=H>华为</span> NOVA 6 5G<span class=H>手机</span>麒麟990芯片双卡双待鸿蒙系统全网通,745454850570,18人付款,江苏 南京
臻火数码旗舰店,1399.00,新品【现货速发】Huawei/<span class=H>华为</span>畅享70Pro<span class=H>手机</span>官方旗舰店鸿蒙智能<span class=H>华为</span>畅享 70 pro新品40W超级快充新款学生,761399990059,2人付款,浙江 杭州
领先通讯,320.00,Huawei/<span class=H>华为</span> 畅享10正品鸿蒙系统全网通大屏大字学生老人智能<span class=H>手机</span>,738198153260,16人付款,广东 广州
半岛电子数码,625.00,Huawei/<span class=H>华为</span> 畅享20 Pro全面屏全网通5G三摄人脸游戏官方正品<span class=H>手机</span>,734364078499,46人付款,广东 深圳
俊毅数码商城,385.00,正品Huawei/<span class=H>华为</span> 畅享 10e 5000mAh大电池老人备用工作<span class=H>手机</span> 畅享9,672843151999,1人付款,广西 钦州
华为乐畔专卖店,939.00,【顺丰速发 咨询立减】HUAWEI/<span class=H>华为</span>畅享60 鸿蒙智能<span class=H>手机</span>大内存6000mAh长续航全面屏4800万超清影像官方正品,725721992552,26人付款,广东 深圳
盛科数码,770.00,Huawei/<span class=H>华为</span> Nova 7 麒麟985芯片 鸿蒙系统 7SE 5G全网通  <span class=H>手机</span>,755939005566,62人付款,浙江 杭州
华盛数码手机店,198.00,<span class=H>华为</span>翻盖老人机超长待机大字大声音移动联通电信4G全网通老年<span class=H>手机</span>,755931446050,70人付款,广东 深圳
HVAWEI 品牌9年老店,798.00,Huawei/<span class=H>华为</span> P30官方旗舰正品麒麟芯片980鸿蒙系统智能<span class=H>手机</span>P30pro,761890129345,7人付款,广东 广州
众诚数码通讯,423.00,Huawei/<span class=H>华为</span> 畅享 MAX大屏高端皮质全网通商务电视8Xmax智能<span class=H>手机</span>,674550937702,9人付款,广东 东莞
华优数码,770.00,Huawei/<span class=H>华为</span> nova 7 Pro全网通5G<span class=H>手机</span> nova7 鸿蒙系统 7SE<span class=H>手机</span>促,766873557744,34人付款,浙江 杭州
光速数码,359.00,MIUI/小米 REDMI 9A大屏幕大电池学生老人便宜智能手机红米12C,758383852905,100+人付款,广东 深圳
领星数码店,669.00,Huawei/华为 畅享20 Pro全网通5G智能手机学生上网课老人千元备用,744226744341,78人付款,广东 深圳
可乐严选数码,316.00,Huawei/华为 畅享10正品鸿蒙系统,756779362524,100+人付款,广东 汕头
HUAWEl 品牌老店,698.00,Huawei/<span class=H>华为</span> Nova 7全网通5G<span class=H>手机</span>麒麟985芯片nova7Pro鸿蒙系统7SE,761516667753,6人付款,广东 深圳
创钻手机专营店,998.00,优品【春节不打烊+送豪礼】Huawei/<span class=H>华为</span> nova 6 5G双卡双待鸿蒙系统麒麟990学生备用游戏老年智能<span class=H>手机</span>大电池,723976976165,5人付款,北京
品牌通讯设备部,509.00,Huawei/<span class=H>华为</span> nova5iPro全面屏全网通<span class=H>手机</span>官方正品吃鸡王者学生,753315370800,17人付款,广东 广州
阿义数码店1,128.00,【官方正品】<span class=H>华为</span>老人<span class=H>手机</span>超长待机大声音大字大屏全网通4G老年机,755058805289,2人付款,广东 深圳
野望数码,549.00,Huawei/<span class=H>华为</span> P20【送影视VIP】全网通双卡30商务直播游戏机pro,602215713260,2人付款,江苏 常州
丹丹优品数码,769.00,Huawei/<span class=H>华为</span> 畅享 60<span class=H>手机</span>全屏畅享60大电池学生老人官方正品60pro,740008672433,17人付款,广东 深圳
